ensembl_id,gene_symbol
ENSG00000216809,AL589993.1
ENSG00000130720,FIBCD1
ENSG00000291288,
ENSG00000070501,POLB
ENSG00000152763,WDR78
ENSG00000178568,ERBB4
ENSG00000117595,IRF6
ENSG00000271904,AC091826.2
ENSG00000265107,GJA5
ENSG00000221909,FAM200A
ENSG00000197301,AC090673.1
ENSG00000168453,HR
ENSG00000167642,SPINT2
ENSG00000260469,C15orf59-AS1
ENSG00000189108,IL1RAPL2
ENSG00000279883,AC010480.1
ENSG00000148143,ZNF462
ENSG00000117569,PTBP2
ENSG00000011243,AKAP8L
ENSG00000149781,FERMT3
ENSG00000117984,CTSD
ENSG00000092847,AGO1
ENSG00000259230,LINC02323
ENSG00000181315,ZNF322
ENSG00000230454,U73166.1
ENSG00000153404,PLEKHG4B
ENSG00000164741,DLC1
ENSG00000081386,ZNF510
ENSG00000163734,CXCL3
ENSG00000250174,MYLK-AS2
ENSG00000241749,RPSAP52
ENSG00000266507,MIR4479
ENSG00000105472,CLEC11A
ENSG00000145348,TBCK
ENSG00000253001,RN7SKP105
ENSG00000105963,ADAP1
ENSG00000188603,CLN3
ENSG00000250579,AC022424.1
ENSG00000263834,MIR4635
ENSG00000188732,FAM221A
ENSG00000225572,DOCK4-AS1
ENSG00000265766,CXADRP3
ENSG00000154864,PIEZO2
ENSG00000231703,AL354993.1
ENSG00000099812,MISP
ENSG00000287419,
ENSG00000214822,KRT16P3
ENSG00000230065,AC010974.1
ENSG00000258111,AC079316.1
ENSG00000142687,KIAA0319L
ENSG00000243710,CFAP57
ENSG00000255468,AP001107.9
ENSG00000261098,AP000766.1
ENSG00000135111,TBX3
ENSG00000116815,CD58
ENSG00000177464,GPR4
ENSG00000230587,LINC02580
ENSG00000186432,KPNA4
ENSG00000070761,CFAP20
ENSG00000262152,LINC00514
ENSG00000109180,OCIAD1
ENSG00000203942,C10orf62
ENSG00000148965,SAA4
ENSG00000279275,AP002505.2
ENSG00000255029,AC110058.1
ENSG00000084110,HAL
ENSG00000280281,AL049781.1
ENSG00000289839,
ENSG00000172782,FADS6
ENSG00000253517,XRCC6P4
ENSG00000286122,
ENSG00000182912,TSPEAR-AS2
ENSG00000235070,AC062015.1
ENSG00000119471,HSDL2
ENSG00000168906,MAT2A
ENSG00000169047,IRS1
ENSG00000132740,IGHMBP2
ENSG00000165091,TMC1
ENSG00000244694,PTCHD4
ENSG00000115137,DNAJC27
ENSG00000106823,ECM2
ENSG00000011028,MRC2
ENSG00000229647,MYOSLID
ENSG00000289259,
ENSG00000265554,AP005271.1
ENSG00000237753,AC079922.2
ENSG00000229867,STEAP3-AS1
ENSG00000249917,LINC00536
ENSG00000188580,NKAIN2
ENSG00000109320,NFKB1
ENSG00000261888,AC144831.1
ENSG00000102755,FLT1
ENSG00000173401,GLIPR1L1
ENSG00000183378,OVCH2
ENSG00000140044,JDP2
ENSG00000011454,RABGAP1
ENSG00000256473,AC087260.1
ENSG00000286646,
ENSG00000106772,PRUNE2
ENSG00000116260,QSOX1
ENSG00000060709,RIMBP2
ENSG00000204305,AGER
ENSG00000147654,EBAG9
ENSG00000205086,C2orf91
ENSG00000170382,LRRN2
ENSG00000138459,SLC35A5
ENSG00000064545,TMEM161A
ENSG00000134313,KIDINS220
ENSG00000147100,SLC16A2
ENSG00000121691,CAT
ENSG00000162734,PEA15
ENSG00000168005,SPINDOC
ENSG00000267440,AC004149.1
ENSG00000134294,SLC38A2
ENSG00000118816,CCNI
ENSG00000242457,RBBP4P2
ENSG00000204217,BMPR2
ENSG00000101670,LIPG
ENSG00000116741,RGS2
ENSG00000250853,RNF138P1
ENSG00000186654,PRR5
ENSG00000196247,ZNF107
ENSG00000180257,ZNF816
ENSG00000246898,LINC00920
ENSG00000122375,OPN4
ENSG00000204791,SMPD5
ENSG00000250453,AC008825.1
ENSG00000039600,SOX30
ENSG00000135119,RNFT2
ENSG00000153976,HS3ST3A1
ENSG00000236559,AL117381.1
ENSG00000008952,SEC62
ENSG00000120645,IQSEC3
ENSG00000178531,CTXN1
ENSG00000166801,FAM111A
ENSG00000102984,ZNF821
ENSG00000170075,GPR37L1
ENSG00000240429,LRRFIP1P1
ENSG00000253706,AC011632.1
ENSG00000177595,PIDD1
ENSG00000110435,PDHX
ENSG00000167646,DNAAF3
ENSG00000111245,MYL2
ENSG00000133805,AMPD3
ENSG00000002834,LASP1
ENSG00000172458,IL17D
ENSG00000117069,ST6GALNAC5
ENSG00000116176,TPSG1
ENSG00000275088,AC026469.1
ENSG00000231062,AC103563.2
ENSG00000161558,TMEM143
ENSG00000139990,DCAF5
ENSG00000271147,ARMCX5-GPRASP2
ENSG00000254826,AP001922.3
ENSG00000084774,CAD
ENSG00000100365,NCF4
ENSG00000230699,AL645608.3
ENSG00000176753,C15orf56
ENSG00000235129,FABP7P2
ENSG00000068305,MEF2A
ENSG00000079819,EPB41L2
ENSG00000138162,TACC2
ENSG00000187605,TET3
ENSG00000169087,HSPBAP1
ENSG00000112425,EPM2A
ENSG00000184363,PKP3
ENSG00000197361,FBXL22
ENSG00000136492,BRIP1
ENSG00000159423,ALDH4A1
ENSG00000188783,PRELP
ENSG00000290043,
ENSG00000161791,FMNL3
ENSG00000097033,SH3GLB1
ENSG00000267694,AP005131.5
ENSG00000267325,LINC01415
ENSG00000164114,MAP9
ENSG00000182057,OGFRP1
ENSG00000139180,NDUFA9
ENSG00000276359,RF00017
ENSG00000287609,
ENSG00000174327,SLC16A13
ENSG00000115468,EFHD1
ENSG00000289193,
ENSG00000205726,ITSN1
ENSG00000065413,ANKRD44
ENSG00000213983,AP1G2
ENSG00000141428,C18orf21
ENSG00000152359,POC5
ENSG00000158352,SHROOM4
ENSG00000189195,BTBD8
ENSG00000179899,PHC1P1
ENSG00000153250,RBMS1
ENSG00000215068,AC025171.2
ENSG00000115540,MOB4
ENSG00000259370,AC103740.1
ENSG00000100354,TNRC6B
ENSG00000171680,PLEKHG5
ENSG00000138640,FAM13A
ENSG00000196453,ZNF777
ENSG00000110841,PPFIBP1
ENSG00000280445,AL049536.1
ENSG00000159579,RSPRY1
ENSG00000231292,IGKV1OR2-108
ENSG00000043462,LCP2
ENSG00000183762,KREMEN1
ENSG00000145703,IQGAP2
ENSG00000225718,AC092100.1
ENSG00000213030,CGB8
ENSG00000006327,TNFRSF12A
ENSG00000218772,FAM8A6P
ENSG00000144566,RAB5A
ENSG00000267196,AC091044.1
ENSG00000163795,ZNF513
ENSG00000088970,KIZ
ENSG00000267650,AC008742.1
ENSG00000141505,ASGR1
ENSG00000266634,MIR3972
ENSG00000243244,STON1
ENSG00000117676,RPS6KA1
ENSG00000223152,RNU4-88P
ENSG00000273319,AC058791.1
ENSG00000138675,FGF5
ENSG00000169946,ZFPM2
ENSG00000231114,AC078842.2
ENSG00000250295,RDH10-AS1
ENSG00000159256,MORC3
ENSG00000230570,AL139095.3
ENSG00000140682,TGFB1I1
ENSG00000182040,USH1G
ENSG00000163932,PRKCD
ENSG00000265519,AC015922.3
ENSG00000196557,CACNA1H
ENSG00000166595,FAM96B
ENSG00000267327,AC009271.1
ENSG00000152785,BMP3
ENSG00000168538,TRAPPC11
ENSG00000137872,SEMA6D
ENSG00000188158,NHS
ENSG00000287712,
ENSG00000159650,UROC1
ENSG00000240163,AC087385.1
ENSG00000160961,ZNF333
ENSG00000105136,ZNF419
ENSG00000130224,LRCH2
ENSG00000224955,KCTD10P1
ENSG00000277968,RF02038
ENSG00000286870,
ENSG00000136286,MYO1G
ENSG00000289029,
ENSG00000137843,PAK6
ENSG00000248343,AC096576.2
ENSG00000131115,ZNF227
ENSG00000137500,CCDC90B
ENSG00000164879,CA3
ENSG00000287335,
ENSG00000167434,CA4
ENSG00000284968,AC093827.4
ENSG00000107099,DOCK8
ENSG00000099866,MADCAM1
ENSG00000086848,ALG9
ENSG00000203783,PRR9
ENSG00000104983,CCDC61
ENSG00000124225,PMEPA1
ENSG00000064703,DDX20
ENSG00000142408,CACNG8
ENSG00000223511,AL683807.1
ENSG00000105141,CASP14
ENSG00000225216,AC007362.1
ENSG00000229385,AC010975.1
ENSG00000236384,LINC00479
ENSG00000172765,TMCC1
ENSG00000101911,PRPS2
ENSG00000116704,SLC35D1
ENSG00000282988,AL031777.3
ENSG00000070669,ASNS
ENSG00000116678,LEPR
ENSG00000133561,GIMAP6
ENSG00000140279,DUOX2
ENSG00000172939,OXSR1
ENSG00000167701,GPT
ENSG00000100290,BIK
ENSG00000151014,NOCT
ENSG00000072364,AFF4
ENSG00000196767,POU3F4
ENSG00000182986,ZNF320
ENSG00000147687,TATDN1
ENSG00000005238,FAM214B
ENSG00000226070,AL139275.1
ENSG00000105428,ZNRF4
ENSG00000225032,AL162586.1
ENSG00000289615,
ENSG00000250377,AC008525.1
ENSG00000110031,LPXN
ENSG00000280087,AC011481.3
ENSG00000112701,SENP6
ENSG00000066136,NFYC
ENSG00000120217,CD274
ENSG00000166188,ZNF319
ENSG00000156384,SFR1
ENSG00000168175,MAPK1IP1L
ENSG00000112308,C6orf62
ENSG00000029639,TFB1M
ENSG00000277559,AC018553.1
ENSG00000255833,TIFAB
ENSG00000273136,NBPF26
ENSG00000101057,MYBL2
ENSG00000005513,SOX8
ENSG00000234772,LINC00412
ENSG00000231468,PRDX3P2
ENSG00000255267,AC018716.2
ENSG00000069431,ABCC9
ENSG00000119900,OGFRL1
ENSG00000108840,HDAC5
ENSG00000213762,ZNF134
ENSG00000105643,ARRDC2
ENSG00000109062,SLC9A3R1
ENSG00000253910,PCDHGB2
ENSG00000122707,RECK
ENSG00000089041,P2RX7
ENSG00000013306,SLC25A39
ENSG00000259347,AC087482.1
ENSG00000100320,RBFOX2
ENSG00000143995,MEIS1
ENSG00000267579,AC104971.2
ENSG00000154217,PITPNC1
ENSG00000122862,SRGN
ENSG00000197020,ZNF100
ENSG00000187147,RNF220
ENSG00000214063,TSPAN4
ENSG00000287885,
ENSG00000236451,AC067956.1
ENSG00000275379,HIST1H3I
ENSG00000142279,WTIP
ENSG00000263718,AC068594.1
ENSG00000259719,LINC02284
ENSG00000274995,AC013564.1
ENSG00000099338,CATSPERG
ENSG00000264243,AC018521.3
ENSG00000232490,OSBPL10-AS1
ENSG00000290922,
ENSG00000124788,ATXN1
ENSG00000188060,RAB42
ENSG00000149516,MS4A3
ENSG00000164463,CREBRF
ENSG00000185053,SGCZ
ENSG00000148468,FAM171A1
ENSG00000181773,GPR3
ENSG00000203930,LINC00632
ENSG00000169826,CSGALNACT2
ENSG00000138111,MFSD13A
ENSG00000172403,SYNPO2
ENSG00000289086,
ENSG00000213261,EEF1B2P6
ENSG00000254746,AC103855.2
ENSG00000107897,ACBD5
ENSG00000109929,SC5D
ENSG00000106829,TLE4
ENSG00000169495,HTRA4
ENSG00000291191,
ENSG00000285693,
ENSG00000131725,WDR44
ENSG00000128989,ARPP19
ENSG00000007171,NOS2
ENSG00000250045,CBX3P3
ENSG00000183137,CEP57L1
ENSG00000230882,AC005077.4
ENSG00000147894,C9orf72
ENSG00000279652,Z82217.1
ENSG00000140443,IGF1R
ENSG00000225854,AL451139.1
ENSG00000150045,KLRF1
ENSG00000116254,CHD5
ENSG00000197860,SGTB
ENSG00000272167,AL606537.1
ENSG00000283682,MIR548AH
ENSG00000266302,AC098850.3
ENSG00000213963,AC019080.1
ENSG00000140598,EFL1
ENSG00000176903,PNMA1
ENSG00000165521,EML5
ENSG00000233817,AL162727.1
ENSG00000178662,CSRNP3
ENSG00000267648,AC060766.5
ENSG00000222032,AC112721.2
ENSG00000272788,AP000864.1
ENSG00000005812,FBXL3
ENSG00000268894,PLCE1-AS1
ENSG00000133742,CA1
ENSG00000285701,
ENSG00000162852,CNST
ENSG00000084234,APLP2
ENSG00000275285,AL391095.2
ENSG00000215788,TNFRSF25
ENSG00000164440,TXLNB
ENSG00000181798,LINC00471
ENSG00000126088,UROD
ENSG00000266962,AC067852.2
ENSG00000226230,AC007237.1
ENSG00000189052,CGB5
ENSG00000229060,AL451124.1
ENSG00000290979,
ENSG00000185305,ARL15
ENSG00000185973,TMLHE
ENSG00000032219,ARID4A
ENSG00000254449,SF3A3P2
ENSG00000155313,USP25
ENSG00000242715,CCDC169
ENSG00000173166,RAPH1
ENSG00000238015,AC104837.2
ENSG00000132535,DLG4
ENSG00000276747,PADI6
ENSG00000233493,TMEM238
ENSG00000135336,ORC3
ENSG00000115257,PCSK4
ENSG00000125998,FAM83C
ENSG00000112186,CAP2
ENSG00000198887,SMC5
ENSG00000169442,CD52
ENSG00000257591,ZNF625
ENSG00000142494,SLC47A1
ENSG00000267287,AC068473.3
ENSG00000227706,AL713998.1
ENSG00000260372,AQP4-AS1
ENSG00000123983,ACSL3
ENSG00000263017,AC036164.1
ENSG00000227723,AL596188.1
ENSG00000265203,RBP3
ENSG00000113763,UNC5A
ENSG00000158089,GALNT14
ENSG00000115226,FNDC4
ENSG00000268655,AC008687.4
ENSG00000196914,ARHGEF12
ENSG00000065243,PKN2
ENSG00000107165,TYRP1
ENSG00000261432,LINC01613
ENSG00000196700,ZNF512B
ENSG00000165322,ARHGAP12
ENSG00000138080,EMILIN1
ENSG00000101331,CCM2L
ENSG00000232986,AL139081.1
ENSG00000144711,IQSEC1
ENSG00000288794,
ENSG00000284699,AL445648.1
ENSG00000136451,VEZF1
ENSG00000175073,VCPIP1
ENSG00000138759,FRAS1
ENSG00000271335,AL117336.3
ENSG00000235750,KIAA0040
ENSG00000211584,SLC48A1
ENSG00000130595,TNNT3
ENSG00000118200,CAMSAP2
ENSG00000226094,RPL7P3
ENSG00000167604,NFKBID
ENSG00000138138,ATAD1
ENSG00000174953,DHX36
ENSG00000163312,HELQ
ENSG00000166823,MESP1
ENSG00000124780,KCNK17
ENSG00000264448,AC084346.2
ENSG00000042088,TDP1
ENSG00000069188,SDK2
ENSG00000119048,UBE2B
ENSG00000125522,NPBWR2
ENSG00000233559,LINC00513
ENSG00000250397,AP006623.1
ENSG00000181904,C5orf24
ENSG00000254815,AP006284.1
ENSG00000255043,NAV2-AS5
ENSG00000224459,SLC25A34-AS1
ENSG00000178691,SUZ12
ENSG00000285921,
ENSG00000285804,
ENSG00000117713,ARID1A
ENSG00000261366,MANEA-AS1
ENSG00000146426,TIAM2
ENSG00000198157,HMGN5
ENSG00000279923,AC022417.1
ENSG00000285103,AL451123.1
ENSG00000228793,AL138881.1
ENSG00000289877,
ENSG00000258476,LINC02207
ENSG00000265688,MAFG-AS1
ENSG00000253417,LINC02159
ENSG00000287277,
ENSG00000166452,AKIP1
ENSG00000236449,AC010894.3
ENSG00000109339,MAPK10
ENSG00000230747,AC021188.1
ENSG00000287910,
ENSG00000105778,AVL9
ENSG00000167641,PPP1R14A
ENSG00000069956,MAPK6
ENSG00000258948,KRT8P1
ENSG00000273151,AC073957.3
ENSG00000230628,AL160408.3
ENSG00000276707,AC243773.1
ENSG00000164733,CTSB
ENSG00000284060,AC002472.2
ENSG00000077585,GPR137B
ENSG00000176244,ACBD7
ENSG00000289395,
ENSG00000274266,SNORA73A
ENSG00000185404,SP140L
ENSG00000261821,AC090826.1
ENSG00000131409,LRRC4B
ENSG00000110665,C11orf21
ENSG00000150455,TIRAP
ENSG00000269313,MAGIX
ENSG00000266846,AP001021.2
ENSG00000100139,MICALL1
ENSG00000169762,TAPT1
ENSG00000144591,GMPPA
ENSG00000188167,TMPPE
ENSG00000225434,LINC01504
ENSG00000226608,FTLP3
ENSG00000204569,PPP1R10
ENSG00000204227,RING1
ENSG00000283314,LINC02357
ENSG00000230737,AC106870.2
ENSG00000104814,MAP4K1
ENSG00000204054,LINC00963
ENSG00000105369,CD79A
ENSG00000015171,ZMYND11
ENSG00000290698,
ENSG00000170423,KRT78
ENSG00000289220,
ENSG00000137821,LRRC49
ENSG00000196776,CD47
ENSG00000285698,
ENSG00000186583,SPATC1
ENSG00000000938,FGR
ENSG00000288854,
ENSG00000090612,ZNF268
ENSG00000174080,CTSF
ENSG00000090020,SLC9A1
ENSG00000185909,KLHDC8B
ENSG00000057294,PKP2
ENSG00000269680,AC008760.1
ENSG00000287630,
ENSG00000250230,AP002754.1
ENSG00000143157,POGK
ENSG00000163347,CLDN1
ENSG00000254860,TMEM9B-AS1
ENSG00000168268,NT5DC2
ENSG00000255845,AP000777.1
ENSG00000181656,GPR88
ENSG00000255471,AP001528.2
ENSG00000290057,
ENSG00000282843,AL590644.3
ENSG00000289612,
ENSG00000159753,CARMIL2
ENSG00000253595,LINC01300
ENSG00000286658,
ENSG00000113407,TARS
ENSG00000239377,AC073111.1
ENSG00000166881,NEMP1
ENSG00000099875,MKNK2
ENSG00000080822,CLDND1
ENSG00000289496,
ENSG00000259518,LINC01583
ENSG00000119139,TJP2
ENSG00000136870,ZNF189
ENSG00000160584,SIK3
ENSG00000014123,UFL1
ENSG00000130724,CHMP2A
ENSG00000162068,NTN3
ENSG00000260710,AC120498.4
ENSG00000173575,CHD2
ENSG00000127314,RAP1B
ENSG00000179021,C3orf38
ENSG00000273485,AL139339.2
ENSG00000287356,
ENSG00000235897,TM4SF19-AS1
ENSG00000267565,AC011477.3
ENSG00000170608,FOXA3
ENSG00000233625,AL035045.1
ENSG00000268388,FENDRR
ENSG00000110076,NRXN2
ENSG00000279375,AC244517.7
ENSG00000139514,SLC7A1
ENSG00000269155,AL009178.2
ENSG00000132517,SLC52A1
ENSG00000175581,MRPL48
ENSG00000114956,DGUOK
ENSG00000105825,TFPI2
ENSG00000197046,SIGLEC15
ENSG00000142609,CFAP74
ENSG00000288758,
ENSG00000262528,AL022341.2
ENSG00000012124,CD22
ENSG00000149231,CCDC82
ENSG00000286086,
ENSG00000167528,ZNF641
ENSG00000156639,ZFAND3
ENSG00000213937,CLDN9
ENSG00000242866,STRC
ENSG00000140600,SH3GL3
ENSG00000169504,CLIC4
ENSG00000087086,FTL
ENSG00000203900,AL121827.1
ENSG00000197822,OCLN
ENSG00000286912,
ENSG00000135932,CAB39
ENSG00000039319,ZFYVE16
ENSG00000104826,LHB
ENSG00000157873,TNFRSF14
ENSG00000234261,AL138720.1
ENSG00000102753,KPNA3
ENSG00000213412,HNRNPA1P33
ENSG00000170577,SIX2
ENSG00000183019,MCEMP1
ENSG00000130766,SESN2
ENSG00000233114,AL358075.3
ENSG00000152620,NADK2
ENSG00000286540,
ENSG00000183625,CCR3
ENSG00000163374,YY1AP1
ENSG00000169621,APLF
ENSG00000080371,RAB21
ENSG00000175785,PRIMA1
ENSG00000123728,RAP2C
ENSG00000285606,
ENSG00000133131,MORC4
ENSG00000215105,TTC3P1
ENSG00000271857,AL096865.1
ENSG00000122778,KIAA1549
ENSG00000054598,FOXC1
ENSG00000163207,IVL
ENSG00000287593,
ENSG00000227051,C14orf132
ENSG00000279641,AC120057.3
ENSG00000204947,ZNF425
ENSG00000197702,PARVA
ENSG00000177398,UMODL1
ENSG00000056097,ZFR
ENSG00000156050,FAM161B
ENSG00000143450,OAZ3
ENSG00000048707,VPS13D
ENSG00000161996,WDR90
ENSG00000102996,MMP15
ENSG00000031081,ARHGAP31
ENSG00000231649,SPATA31B1P
ENSG00000225764,P3H2-AS1
ENSG00000198205,ZXDA
ENSG00000164039,BDH2
ENSG00000006432,MAP3K9
ENSG00000255458,AC108471.2
ENSG00000154144,TBRG1
ENSG00000232388,SMIM26
ENSG00000144815,NXPE3
ENSG00000267288,AC138150.2
ENSG00000112992,NNT
ENSG00000273654,AC020904.2
ENSG00000099960,SLC7A4
ENSG00000104660,LEPROTL1
ENSG00000112667,DNPH1
ENSG00000170899,GSTA4
ENSG00000222220,RN7SKP129
ENSG00000124440,HIF3A
ENSG00000177889,UBE2N
ENSG00000245164,LINC00861
ENSG00000174145,NWD2
ENSG00000260266,PPIAP46
ENSG00000184908,CLCNKB
ENSG00000201700,SNORD113-3
ENSG00000196337,CGB7
ENSG00000171792,RHNO1
ENSG00000197093,GAL3ST4
ENSG00000166479,TMX3
ENSG00000278983,AC048380.2
ENSG00000224985,AL590714.1
ENSG00000205537,AC121338.1
ENSG00000196586,MYO6
ENSG00000232352,SEMA3B-AS1
ENSG00000149150,SLC43A1
ENSG00000162888,C1orf147
ENSG00000027644,INSRR
ENSG00000215819,KRT18P12
ENSG00000289338,
ENSG00000116191,RALGPS2
ENSG00000085982,USP40
ENSG00000197568,HHLA3
ENSG00000176919,C8G
ENSG00000050165,DKK3
ENSG00000169035,KLK7
ENSG00000143412,ANXA9
ENSG00000101577,LPIN2
ENSG00000166669,ATF7IP2
ENSG00000228118,MYL6P5
ENSG00000236556,AC025038.1
ENSG00000110811,P3H3
ENSG00000222317,RNA5SP118
ENSG00000148737,TCF7L2
ENSG00000253975,AC018861.1
ENSG00000180613,GSX2
ENSG00000187054,TMPRSS11A
ENSG00000165731,RET
ENSG00000010327,STAB1
ENSG00000138794,CASP6
ENSG00000166317,SYNPO2L
ENSG00000138190,EXOC6
ENSG00000196979,AL360004.1
ENSG00000091428,RAPGEF4
ENSG00000081052,COL4A4
ENSG00000207975,MIR181B1
ENSG00000165606,DRGX
ENSG00000259394,AC079328.1
ENSG00000207971,MIR125B1
ENSG00000023608,SNAPC1
ENSG00000172348,RCAN2
ENSG00000152766,ANKRD22
ENSG00000114861,FOXP1
ENSG00000237807,AC022034.2
ENSG00000064932,SBNO2
ENSG00000135298,ADGRB3
ENSG00000257488,LINC02354
ENSG00000132915,PDE6A
ENSG00000152492,CCDC50
ENSG00000287783,
ENSG00000077458,FAM76B
ENSG00000271468,AL357094.1
ENSG00000136897,MRPL50
ENSG00000154655,L3MBTL4
ENSG00000237588,AL590666.3
ENSG00000058063,ATP11B
ENSG00000111664,GNB3
ENSG00000185774,KCNIP4
ENSG00000073282,TP63
ENSG00000186141,POLR3C
ENSG00000162729,IGSF8
ENSG00000166974,MAPRE2
ENSG00000289600,
ENSG00000141854,MISP3
ENSG00000105982,RNF32
ENSG00000177556,ATOX1
ENSG00000284691,AC073111.5
ENSG00000163431,LMOD1
ENSG00000283517,AC005144.1
ENSG00000289594,
ENSG00000228917,AL591806.1
ENSG00000267013,LINC01929
ENSG00000128266,GNAZ
ENSG00000186868,MAPT
ENSG00000014138,POLA2
ENSG00000285122,AC083829.2
ENSG00000101751,POLI
ENSG00000003400,CASP10
ENSG00000237167,AC128709.3
ENSG00000176124,DLEU1
ENSG00000127870,RNF6
ENSG00000095066,HOOK2
ENSG00000197619,ZNF615
ENSG00000214485,RPL7P1
ENSG00000171094,ALK
ENSG00000139631,CSAD
ENSG00000286418,
ENSG00000262223,AC110285.1
ENSG00000288916,
ENSG00000166986,MARS
ENSG00000135916,ITM2C
ENSG00000286133,
ENSG00000156171,DRAM2
ENSG00000214856,KRT16P1
ENSG00000277011,AC148477.4
ENSG00000141298,SSH2
ENSG00000100626,GALNT16
ENSG00000181192,DHTKD1
ENSG00000110080,ST3GAL4
ENSG00000163517,HDAC11
ENSG00000229021,AL450992.1
ENSG00000198286,CARD11
ENSG00000280424,BX537318.2
ENSG00000287089,
ENSG00000266711,AC021534.1
ENSG00000253111,AC091114.1
ENSG00000147274,RBMX
ENSG00000138381,ASNSD1
ENSG00000149548,CCDC15
ENSG00000166762,CATSPER2
ENSG00000288235,
ENSG00000254349,MIR2052HG
ENSG00000133195,SLC39A11
ENSG00000196911,KPNA5
ENSG00000138083,SIX3
ENSG00000163596,ICA1L
ENSG00000130702,LAMA5
ENSG00000120328,PCDHB12
ENSG00000137203,TFAP2A
ENSG00000234817,AL136309.2
ENSG00000138771,SHROOM3
ENSG00000037280,FLT4
ENSG00000163145,C1QTNF7
ENSG00000011566,MAP4K3
ENSG00000242474,AC093627.5
ENSG00000179913,B3GNT3
ENSG00000244161,FLNB-AS1
ENSG00000141526,SLC16A3
ENSG00000116761,CTH
ENSG00000078549,ADCYAP1R1
ENSG00000126870,WDR60
ENSG00000007312,CD79B
ENSG00000071127,WDR1
ENSG00000224794,AL022326.1
ENSG00000253537,PCDHGA7
ENSG00000163827,LRRC2
ENSG00000162613,FUBP1
ENSG00000287672,
ENSG00000263499,AC007431.1
ENSG00000230615,AL139220.2
ENSG00000111276,CDKN1B
ENSG00000146006,LRRTM2
ENSG00000124831,LRRFIP1
ENSG00000176912,TYMSOS
ENSG00000161940,BCL6B
ENSG00000213513,IMPDH1P5
ENSG00000162951,LRRTM1
ENSG00000263443,AC100872.1
ENSG00000131018,SYNE1
ENSG00000180347,CCDC129
ENSG00000076321,KLHL20
ENSG00000175906,ARL4D
ENSG00000113448,PDE4D
ENSG00000136261,BZW2
ENSG00000169071,ROR2
ENSG00000170390,DCLK2
ENSG00000247708,STX18-AS1
ENSG00000240204,SMKR1
ENSG00000137261,KIAA0319
ENSG00000188157,AGRN
ENSG00000184260,HIST2H2AC
ENSG00000198498,TMA16
ENSG00000253431,SRPK2P
ENSG00000103175,WFDC1
ENSG00000214342,ATP5PBP2
ENSG00000175104,TRAF6
ENSG00000166173,LARP6
ENSG00000196646,ZNF136
ENSG00000259219,AC084855.2
ENSG00000164362,TERT
ENSG00000178951,ZBTB7A
ENSG00000205476,CCDC85C
ENSG00000205913,SRRM2-AS1
ENSG00000185186,LINC00313
ENSG00000114439,BBX
ENSG00000153551,CMTM7
ENSG00000082781,ITGB5
ENSG00000198520,C1orf228
ENSG00000278891,AC105101.1
ENSG00000196730,DAPK1
ENSG00000133106,EPSTI1
ENSG00000287387,
ENSG00000099849,RASSF7
ENSG00000182334,OR5P3
ENSG00000258162,AC069228.1
ENSG00000263727,AP001178.1
ENSG00000103056,SMPD3
ENSG00000102870,ZNF629
ENSG00000104888,SLC17A7
ENSG00000284048,AC073111.4
ENSG00000224043,CCNT2-AS1
ENSG00000174348,PODN
ENSG00000136634,IL10
ENSG00000113712,CSNK1A1
ENSG00000284874,AC000093.1
ENSG00000235726,AC010148.1
ENSG00000095321,CRAT
ENSG00000257817,AC026765.2
ENSG00000118246,FASTKD2
ENSG00000169247,SH3TC2
ENSG00000169126,ARMC4
ENSG00000103253,HAGHL
ENSG00000260284,TPSP2
ENSG00000234263,AL024508.1
ENSG00000100575,TIMM9
ENSG00000280916,FOXCUT
ENSG00000203943,SAMD13
ENSG00000139832,RAB20
ENSG00000078098,FAP
ENSG00000133943,DGLUCY
ENSG00000275011,AC129492.6
ENSG00000230661,YY1P1
ENSG00000175899,A2M
ENSG00000102710,SUPT20H
ENSG00000132563,REEP2
ENSG00000286535,
ENSG00000198315,ZKSCAN8
ENSG00000170921,TANC2
ENSG00000114098,ARMC8
ENSG00000143355,LHX9
ENSG00000116745,RPE65
ENSG00000112234,FBXL4
ENSG00000249007,AL691482.3
ENSG00000166439,RNF169
ENSG00000289187,
ENSG00000272235,AL590438.1
ENSG00000196812,ZSCAN16
ENSG00000276673,RF02271
ENSG00000083937,CHMP2B
ENSG00000182931,WFDC10B
ENSG00000146872,TLK2
ENSG00000204542,C6orf15
ENSG00000137449,CPEB2
ENSG00000176435,CLEC14A
ENSG00000142669,SH3BGRL3
ENSG00000220920,AL023807.1
ENSG00000253731,PCDHGA6
ENSG00000197905,TEAD4
ENSG00000005882,PDK2
ENSG00000164465,DCBLD1
ENSG00000112763,BTN2A1
ENSG00000160190,SLC37A1
ENSG00000177453,NIM1K
ENSG00000230679,ENO1-AS1
ENSG00000132122,SPATA6
ENSG00000278599,TBC1D3E
ENSG00000103335,PIEZO1
ENSG00000063015,SEZ6
ENSG00000158445,KCNB1
ENSG00000127252,HRASLS
ENSG00000130517,PGPEP1
ENSG00000269713,NBPF9
ENSG00000157500,APPL1
ENSG00000230597,AL136164.1
ENSG00000286271,
ENSG00000289357,
ENSG00000260196,AC124798.1
ENSG00000149657,LSM14B
ENSG00000189079,ARID2
ENSG00000144744,UBA3
ENSG00000137166,FOXP4
ENSG00000162998,FRZB
ENSG00000289419,
