"seqnames","start","end","width","strand","name","score","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"chr11",2885199,2896478,11280,"*","consensus_peak_8796_overlaps2,consensus_peak_8797_overlaps3,consensus_peak_8798_overlaps2",2.333333333,"Promoter (<=1kb)",11,2883213,2885771,2559,2,"1028","ENST00000414822.8",0
"chr11",2898282,2905344,7063,"*","consensus_peak_8800_overlaps2,consensus_peak_8801_overlaps3,consensus_peak_8802_overlaps2",2.333333333,"Promoter (<=1kb)",11,2899721,2925246,25526,1,"5002","ENST00000347936.6",0
"chr11",2907126,2920600,13475,"*","consensus_peak_8805_overlaps2,consensus_peak_8806_overlaps3,consensus_peak_8807_overlaps2",2.333333333,"Promoter (<=1kb)",11,2909273,2909818,546,1,"5002","ENST00000498244.1",0
"chr11",2926628,2934722,8095,"*","consensus_peak_8809_overlaps2,consensus_peak_8810_overlaps3,consensus_peak_8811_overlaps2",2.333333333,"Promoter (<=1kb)",11,2928273,2929420,1148,2,"7262","ENST00000314222.5",0
"chr11",3000135,3003066,2932,"*","consensus_peak_8814_overlaps2",2,"3' UTR",11,3000929,3007010,6082,2,"833","ENST00000484484.5",3944
"chr11",3085516,3094932,9417,"*","consensus_peak_8819_overlaps2",2,"Promoter (<=1kb)",11,3087116,3094879,7764,2,"114879","ENST00000478260.5",0
"chr11",3121489,3125186,3698,"*","consensus_peak_8822_overlaps2,consensus_peak_8823_overlaps3,consensus_peak_8824_overlaps2",2.333333333,"Promoter (1-2kb)",11,3119547,3126594,7048,2,"114879","ENST00000459995.5",1408
"chr11",3145969,3147738,1770,"*","consensus_peak_8827_overlaps2",2,"Exon (ENST00000528124.1/114879, exon 2 of 2)",11,3126483,3161393,34911,2,"114879","ENST00000534157.1",13655
"chr11",3156013,3172607,16595,"*","consensus_peak_8829_overlaps2",2,"Promoter (<=1kb)",11,3087107,3165310,78204,2,"114879","ENST00000263650.12",0
"chr11",3422618,3423573,956,"*","consensus_peak_8834_overlaps2",2,"Distal Intergenic",11,3401759,3408810,7052,1,"650368","ENST00000450217.3",20859
"chr11",3807959,3810423,2465,"*","consensus_peak_8837_overlaps2",2,"Promoter (<=1kb)",11,3808010,3825645,17636,1,"27315","ENST00000465307.6",0
"chr11",4179893,4183188,3296,"*","consensus_peak_8841_overlaps2,consensus_peak_8842_overlaps3,consensus_peak_8843_overlaps2",2.333333333,"Promoter (<=1kb)",11,4179675,4202663,22989,1,"100506082","ENST00000667222.1",218
"chr11",4636238,4638571,2334,"*","consensus_peak_8846_overlaps2,consensus_peak_8847_overlaps3,consensus_peak_8848_overlaps2",2.333333333,"Promoter (<=1kb)",11,4637477,4643060,5584,1,"390038","ENST00000641817.1",0
"chr11",6297693,6298972,1280,"*","consensus_peak_8853_overlaps2,consensus_peak_8854_overlaps3,consensus_peak_8855_overlaps2",2.333333333,"Exon (ENST00000605434.1/ENST00000605434.1, exon 1 of 1)",11,6319127,6334490,15364,1,"101927825","ENST00000688795.1",-20155
"chr11",6362620,6364348,1729,"*","consensus_peak_8858_overlaps2,consensus_peak_8859_overlaps3,consensus_peak_8860_overlaps2",2.333333333,"Exon (ENST00000532430.1/ENST00000532430.1, exon 1 of 2)",11,6390473,6394991,4519,1,"6609","ENST00000534405.5",-26125
"chr11",6618248,6619667,1420,"*","consensus_peak_8863_overlaps2",2,"Promoter (<=1kb)",11,6612768,6619422,6655,2,"1200","ENST00000299427.12",0
"chr11",8032373,8035032,2660,"*","consensus_peak_8870_overlaps2",2,"Intron (ENST00000534099.5/7275, intron 1 of 11)",11,8038633,8106112,67480,1,"7275","ENST00000305253.8",-3601
"chr11",8064453,8069176,4724,"*","consensus_peak_8873_overlaps2,consensus_peak_8874_overlaps3,consensus_peak_8875_overlaps2",2.333333333,"Exon (ENST00000530466.5/101927917, exon 3 of 3)",11,8060038,8069373,9336,1,"101927917","ENST00000506601.1",4415
"chr11",8092744,8093736,993,"*","consensus_peak_8878_overlaps2",2,"Intron (ENST00000534099.5/7275, intron 3 of 11)",11,8081211,8106243,25033,1,"7275","ENST00000299506.3",11533
"chr11",8190939,8195572,4634,"*","consensus_peak_8881_overlaps2,consensus_peak_8882_overlaps3,consensus_peak_8883_overlaps2",2.333333333,"Distal Intergenic",11,8169167,8178903,9737,1,"101927936","ENST00000499752.2",21772
"chr11",8218319,8221484,3166,"*","consensus_peak_8886_overlaps2",2,"Distal Intergenic",11,8224449,8263388,38940,2,"4004","ENST00000524379.1",41904
"chr11",8256885,8271349,14465,"*","consensus_peak_8890_overlaps2,consensus_peak_8891_overlaps3,consensus_peak_8892_overlaps2",2.333333333,"Promoter (<=1kb)",11,8224309,8263878,39570,2,"4004","ENST00000335790.8",0
"chr11",8327733,8332668,4936,"*","consensus_peak_8896_overlaps2",2,"Distal Intergenic",11,8224314,8268716,44403,2,"4004","ENST00000428101.6",-59017
"chr11",8732485,8733480,996,"*","consensus_peak_8901_overlaps2",2,"Intron (ENST00000526757.5/6764, intron 2 of 18)",11,8717832,8726319,8488,2,"6764","ENST00000527870.1",-6166
"chr11",9759420,9760623,1204,"*","consensus_peak_8906_overlaps2",2,"Promoter (<=1kb)",11,9754770,9759533,4764,2,"440028","ENST00000500698.1",0
"chr11",10302505,10309939,7435,"*","consensus_peak_8910_overlaps2",2,"Promoter (<=1kb)",11,10308313,10410838,102526,1,"100130460","ENST00000527261.5",0
"chr11",10490085,10491546,1462,"*","consensus_peak_8915_overlaps2",2,"Promoter (1-2kb)",11,10493367,10495632,2266,1,"272","ENST00000533116.1",-1821
"chr11",10735020,10736423,1404,"*","consensus_peak_8919_overlaps2",2,"Distal Intergenic",11,10751246,10779746,28501,1,"9646","ENST00000361367.7",-14823
"chr11",10790217,10792933,2717,"*","consensus_peak_8922_overlaps2",2,"3' UTR",11,10798743,10799361,619,2,"1982","ENST00000534470.1",6428
"chr11",11028184,11029260,1077,"*","consensus_peak_8926_overlaps2",2,"Intron (ENST00000647635.1/105376550, intron 1 of 6)",11,11020883,11183609,162727,1,"105376550","ENST00000647635.1",7301
"chr11",11618506,11622595,4090,"*","consensus_peak_8930_overlaps2",2,"Promoter (<=1kb)",11,11475177,11621758,146582,2,"107983976","ENST00000526064.1",0
"chr11",12108860,12112406,3547,"*","consensus_peak_8938_overlaps2",2,"Promoter (<=1kb)",11,12110590,12263785,153196,1,"9645","ENST00000683283.1",0
"chr11",12159558,12160542,985,"*","consensus_peak_8941_overlaps2",2,"Promoter (<=1kb)",11,12161443,12204347,42905,1,"9645","ENST00000524685.5",-901
"chr11",12182629,12183726,1098,"*","consensus_peak_8945_overlaps2",2,"Intron (ENST00000532179.5/9645, intron 2 of 2)",11,12195945,12208146,12202,1,"9645","ENST00000527195.1",-12219
"chr11",12184598,12185931,1334,"*","consensus_peak_8947_overlaps2",2,"Intron (ENST00000532179.5/9645, intron 2 of 2)",11,12195945,12208146,12202,1,"9645","ENST00000527195.1",-10014
"chr11",12287654,12288756,1103,"*","consensus_peak_8951_overlaps2",2,"Promoter (<=1kb)",11,12286900,12359144,72245,1,"9645","ENST00000643523.1",754
"chr11",12692732,12694356,1625,"*","consensus_peak_8954_overlaps2",2,"Intron (ENST00000527636.7/7003, intron 2 of 12)",11,12675503,12939065,263563,1,"7003","ENST00000527575.6",17229
"chr11",13118143,13119425,1283,"*","consensus_peak_8957_overlaps2,consensus_peak_8958_overlaps3,consensus_peak_8959_overlaps2",2.333333333,"Intron (ENST00000531136.1/ENST00000531136.1, intron 1 of 1)",11,13009316,13012119,2804,1,"644943","ENST00000529419.3",108827
"chr11",15707463,15708820,1358,"*","consensus_peak_8969_overlaps2",2,"Intron (ENST00000663676.1/105376567, intron 4 of 7)",11,15701265,15758895,57631,2,"105376567","ENST00000663676.1",50075
"chr11",16603230,16608347,5118,"*","consensus_peak_8972_overlaps2",2,"Promoter (<=1kb)",11,16318026,16605991,287966,2,"55553","ENST00000533658.5",0
"chr11",16612090,16614316,2227,"*","consensus_peak_8975_overlaps2,consensus_peak_8976_overlaps3,consensus_peak_8977_overlaps2",2.333333333,"Promoter (<=1kb)",11,16613132,16748421,135290,1,"105376571","ENST00000527893.5",0
"chr11",16788243,16789756,1514,"*","consensus_peak_8980_overlaps2",2,"Promoter (<=1kb)",11,16786293,16789857,3565,2,"144100","ENST00000533901.1",101
"chr11",17012690,17013774,1085,"*","consensus_peak_8984_overlaps2",2,"Promoter (<=1kb)",11,16854894,17013342,158449,2,"144100","ENST00000529213.1",0
"chr11",18203904,18205049,1146,"*","consensus_peak_8996_overlaps2",2,"Distal Intergenic",11,18209138,18213562,4425,1,"494141","ENST00000340135.3",-4089
"chr11",19076334,19077393,1060,"*","consensus_peak_9000_overlaps2",2,"Distal Intergenic",11,19054455,19060717,6263,2,"117194","ENST00000329773.3",-15617
"chr11",19079640,19081116,1477,"*","consensus_peak_9002_overlaps2",2,"Distal Intergenic",11,19054455,19060717,6263,2,"117194","ENST00000329773.3",-18923
"chr11",19343580,19350679,7100,"*","consensus_peak_9006_overlaps2,consensus_peak_9007_overlaps3,consensus_peak_9008_overlaps2",2.333333333,"Promoter (<=1kb)",11,19350724,20121598,770875,1,"89797","ENST00000360655.8",-45
"chr11",19429280,19432791,3512,"*","consensus_peak_9012_overlaps2,consensus_peak_9013_overlaps3,consensus_peak_9014_overlaps2",2.333333333,"Intron (ENST00000360655.8/89797, intron 1 of 37)",11,19504891,19505900,1010,2,"100874012","ENST00000530652.1",73109
"chr11",19646487,19647683,1197,"*","consensus_peak_9017_overlaps2",2,"Intron (ENST00000360655.8/89797, intron 1 of 37)",11,19710934,19712619,1686,2,"100126784","ENST00000603468.1",64936
"chr11",19712150,19713294,1145,"*","consensus_peak_9021_overlaps2",2,"Promoter (<=1kb)",11,19710934,19712619,1686,2,"100126784","ENST00000603468.1",0
"chr11",19761072,19781447,20376,"*","consensus_peak_9026_overlaps2,consensus_peak_9027_overlaps3,consensus_peak_9028_overlaps2,consensus_peak_9029_overlaps3,consensus_peak_9030_overlaps2",2.4,"Promoter (<=1kb)",11,19777802,19880127,102326,1,"89797","ENST00000534229.1",0
"chr11",19872941,19874148,1208,"*","consensus_peak_9034_overlaps2",2,"Intron (ENST00000360655.8/89797, intron 4 of 37)",11,19931765,19933719,1955,1,"89797","ENST00000528008.1",-57617
"chr11",19934303,19935753,1451,"*","consensus_peak_9037_overlaps2",2,"Promoter (2-3kb)",11,19931765,19933719,1955,1,"89797","ENST00000528008.1",2538
"chr11",19999826,20001573,1748,"*","consensus_peak_9040_overlaps2",2,"Intron (ENST00000360655.8/89797, intron 11 of 37)",11,20022556,20118603,96048,1,"89797","ENST00000533917.5",-20983
"chr11",20109596,20113075,3480,"*","consensus_peak_9045_overlaps2,consensus_peak_9046_overlaps3,consensus_peak_9047_overlaps2",2.333333333,"Promoter (1-2kb)",11,20114383,20118282,3900,1,"89797","ENST00000528923.1",-1308
"chr11",20158563,20162385,3823,"*","consensus_peak_9050_overlaps2",2,"Promoter (<=1kb)",11,20156155,20160475,4321,2,"120237","ENST00000524983.3",0
"chr11",20609586,20610546,961,"*","consensus_peak_9053_overlaps2",2,"Intron (ENST00000298923.11/9152, intron 4 of 14)",11,20599608,20659285,59678,1,"9152","ENST00000525748.6",9978
"chr11",27471156,27473149,1994,"*","consensus_peak_9060_overlaps2",2,"Promoter (<=1kb)",11,27471729,27476221,4493,1,"105376671","ENST00000525833.5",0
"chr11",27699001,27701919,2919,"*","consensus_peak_9062_overlaps2,consensus_peak_9063_overlaps3,consensus_peak_9064_overlaps2",2.333333333,"Promoter (<=1kb)",11,27654893,27699667,44775,2,"627","ENST00000395986.6",0
"chr11",27717538,27721819,4282,"*","consensus_peak_9067_overlaps2",2,"Promoter (<=1kb)",11,27654893,27719747,64855,2,"627","ENST00000532997.5",0
"chr11",31805894,31820712,14819,"*","consensus_peak_9071_overlaps2,consensus_peak_9072_overlaps3,consensus_peak_9073_overlaps2",2.333333333,"Promoter (<=1kb)",11,31812307,31829264,16958,1,"440034","ENST00000643436.1",0
"chr11",32312965,32314567,1603,"*","consensus_peak_9080_overlaps2",2,"Intron (ENST00000525689.2/ENST00000525689.2, intron 1 of 1)",11,32389057,32392081,3025,2,"7490","ENST00000650986.1",77514
"chr11",32432340,32439780,7441,"*","consensus_peak_9084_overlaps2,consensus_peak_9085_overlaps3,consensus_peak_9086_overlaps2",2.333333333,"Promoter (<=1kb)",11,32435518,32438707,3190,1,"51352","ENST00000494911.5",0
"chr11",33564001,33565215,1215,"*","consensus_peak_9092_overlaps2",2,"Intron (ENST00000658780.2/25758, intron 8 of 20)",11,33542331,33674098,131768,1,"25758","ENST00000321505.9",21670
"chr11",33801797,33802978,1182,"*","consensus_peak_9096_overlaps2",2,"Promoter (1-2kb)",11,33804768,33805641,874,1,"105376619","ENST00000534666.1",-1790
"chr11",33806926,33810393,3468,"*","consensus_peak_9099_overlaps2,consensus_peak_9100_overlaps3,consensus_peak_9101_overlaps2",2.333333333,"Promoter (2-3kb)",11,33804768,33805641,874,1,"105376619","ENST00000534666.1",2158
"chr11",33828605,33829997,1393,"*","consensus_peak_9104_overlaps2",2,"Distal Intergenic",11,33813873,33822378,8506,2,"105376620","ENST00000525320.2",-6227
"chr11",33857789,33860693,2905,"*","consensus_peak_9107_overlaps2",2,"3' UTR",11,33858576,33865151,6576,2,"4005","ENST00000464025.5",4458
"chr11",33861655,33872985,11331,"*","consensus_peak_9109_overlaps2",2,"Promoter (<=1kb)",11,33858576,33865151,6576,2,"4005","ENST00000464025.5",0
"chr11",33988093,33988413,321,"*","consensus_peak_9113_overlaps2",2,"Distal Intergenic",11,34051731,34102610,50880,1,"4076","ENST00000341394.9",-63318
"chr11",33996248,33998272,2025,"*","consensus_peak_9116_overlaps2,consensus_peak_9117_overlaps3,consensus_peak_9118_overlaps2",2.333333333,"Distal Intergenic",11,34051731,34102610,50880,1,"4076","ENST00000341394.9",-53459
"chr11",34151433,34175872,24440,"*","consensus_peak_9121_overlaps2,consensus_peak_9122_overlaps3,consensus_peak_9123_overlaps2",2.333333333,"3' UTR",11,34141987,34146252,4266,1,"55226","ENST00000532555.1",9446
"chr11",34184462,34188527,4066,"*","consensus_peak_9126_overlaps2",2,"Intron (ENST00000435224.3/25841, intron 3 of 16)",11,34141987,34146252,4266,1,"55226","ENST00000532555.1",42475
"chr11",34191451,34199337,7887,"*","consensus_peak_9128_overlaps2,consensus_peak_9129_overlaps3,consensus_peak_9130_overlaps2",2.333333333,"Exon (ENST00000435224.3/25841, exon 3 of 17)",11,34173174,34242545,69372,2,"25841","ENST00000530814.1",43208
"chr11",34203399,34205423,2025,"*","consensus_peak_9133_overlaps2,consensus_peak_9134_overlaps3",2.5,"Exon (ENST00000435224.3/25841, exon 2 of 17)",11,34173174,34242545,69372,2,"25841","ENST00000530814.1",37122
"chr11",34251120,34253556,2437,"*","consensus_peak_9139_overlaps2",2,"Intron (ENST00000435224.3/25841, intron 1 of 16)",11,34173174,34242545,69372,2,"25841","ENST00000530814.1",-8575
"chr11",34266277,34267365,1089,"*","consensus_peak_9142_overlaps2,consensus_peak_9143_overlaps3,consensus_peak_9144_overlaps2",2.333333333,"Intron (ENST00000435224.3/25841, intron 1 of 16)",11,34173174,34242545,69372,2,"25841","ENST00000530814.1",-23732
"chr11",34344788,34346271,1484,"*","consensus_peak_9150_overlaps2",2,"Intron (ENST00000435224.3/25841, intron 1 of 16)",11,34150987,34358010,207024,2,"25841","ENST00000435224.3",11739
"chr11",34354264,34359423,5160,"*","consensus_peak_9154_overlaps2,consensus_peak_9155_overlaps3,consensus_peak_9156_overlaps2",2.333333333,"Promoter (<=1kb)",11,34150987,34358010,207024,2,"25841","ENST00000435224.3",0
"chr11",34438566,34440181,1616,"*","consensus_peak_9158_overlaps2,consensus_peak_9159_overlaps3,consensus_peak_9160_overlaps2",2.333333333,"Promoter (<=1kb)",11,34438934,34472060,33127,1,"847","ENST00000241052.5",0
"chr11",34631883,34633023,1141,"*","consensus_peak_9165_overlaps2",2,"Promoter (<=1kb)",11,34632464,34659317,26854,1,"26298","ENST00000531794.5",0
"chr11",34748818,34750622,1805,"*","consensus_peak_9169_overlaps2",2,"Distal Intergenic",11,34642627,34646894,4268,1,"26298","ENST00000527935.1",106191
"chr11",35082392,35085111,2720,"*","consensus_peak_9173_overlaps2,consensus_peak_9174_overlaps3,consensus_peak_9175_overlaps2",2.333333333,"Distal Intergenic",11,35064720,35067192,2473,2,"105376626","ENST00000687081.1",-15200
"chr11",35484501,35487932,3432,"*","consensus_peak_9181_overlaps2,consensus_peak_9182_overlaps3,consensus_peak_9183_overlaps2",2.333333333,"Intron (ENST00000622144.4/25891, intron 3 of 11)",11,35451888,35525597,73710,2,"25891","ENST00000534803.1",37665
"chr11",35821471,35822481,1011,"*","consensus_peak_9186_overlaps2",2,"Distal Intergenic",11,35724256,35806621,82366,1,"54765","ENST00000532066.1",97215
"chr11",36149521,36151429,1909,"*","consensus_peak_9191_overlaps2,consensus_peak_9192_overlaps3,consensus_peak_9193_overlaps2",2.333333333,"Intron (ENST00000524419.5/143458, intron 4 of 5)",11,36163299,36227429,64131,1,"143458","ENST00000529759.1",-11870
"chr11",36249167,36250351,1185,"*","consensus_peak_9196_overlaps2",2,"Distal Intergenic",11,36274473,36276416,1944,2,"29099","ENST00000533643.1",26065
"chr11",36257141,36267753,10613,"*","consensus_peak_9199_overlaps2,consensus_peak_9200_overlaps3,consensus_peak_9201_overlaps2",2.333333333,"Distal Intergenic",11,36274473,36276416,1944,2,"29099","ENST00000533643.1",8663
"chr11",36448958,36456606,7649,"*","consensus_peak_9206_overlaps2,consensus_peak_9207_overlaps3,consensus_peak_9208_overlaps2",2.333333333,"Promoter (<=1kb)",11,36453950,36462781,8832,1,"79899","ENST00000525672.1",0
"chr11",36746408,36749074,2667,"*","consensus_peak_9212_overlaps2",2,"Distal Intergenic",11,36671919,36675695,3777,1,"107984325","ENST00000679127.1",74489
"chr11",43940059,43948950,8892,"*","consensus_peak_9223_overlaps2,consensus_peak_9224_overlaps3,consensus_peak_9225_overlaps2",2.333333333,"Promoter (<=1kb)",11,43942637,43943878,1242,1,"387763","ENST00000617612.3",0
"chr11",43984569,43990180,5612,"*","consensus_peak_9228_overlaps2,consensus_peak_9229_overlaps3,consensus_peak_9230_overlaps2",2.333333333,"Intron (ENST00000526408.1/ENST00000526408.1, intron 4 of 6)",11,43942637,43943878,1242,1,"387763","ENST00000617612.3",41932
"chr11",44036825,44039207,2383,"*","consensus_peak_9235_overlaps2",2,"Distal Intergenic",11,44047981,44059977,11997,1,"390110","ENST00000378832.1",-8774
"chr11",44095576,44096693,1118,"*","consensus_peak_9238_overlaps2",2,"Promoter (<=1kb)",11,44095648,44251763,156116,1,"2132","ENST00000682993.1",0
"chr11",44299645,44321522,21878,"*","consensus_peak_9243_overlaps2",2,"Promoter (<=1kb)",11,44260440,44310139,49700,2,"60529","ENST00000652299.1",0
"chr11",44322505,44334922,12418,"*","consensus_peak_9245_overlaps2",2,"Distal Intergenic",11,44260440,44310139,49700,2,"60529","ENST00000652299.1",-12366
"chr11",44456888,44457933,1046,"*","consensus_peak_9249_overlaps2",2,"Distal Intergenic",11,44564427,44615295,50869,1,"3732","ENST00000526958.5",-106494
"chr11",44523635,44527373,3739,"*","consensus_peak_9253_overlaps2",2,"Distal Intergenic",11,44564427,44615295,50869,1,"3732","ENST00000526958.5",-37054
"chr11",44561276,44570866,9591,"*","consensus_peak_9256_overlaps2,consensus_peak_9257_overlaps3,consensus_peak_9258_overlaps2",2.333333333,"Promoter (<=1kb)",11,44564427,44615295,50869,1,"3732","ENST00000526958.5",0
"chr11",44613106,44629472,16367,"*","consensus_peak_9262_overlaps2,consensus_peak_9263_overlaps3,consensus_peak_9264_overlaps2,consensus_peak_9265_overlaps3,consensus_peak_9266_overlaps2",2.4,"Promoter (<=1kb)",11,44618270,44619709,1440,1,"3732","ENST00000524750.1",0
"chr11",44650544,44656517,5974,"*","consensus_peak_9270_overlaps2,consensus_peak_9271_overlaps3,consensus_peak_9272_overlaps2,consensus_peak_9273_overlaps3,consensus_peak_9274_overlaps2",2.4,"Distal Intergenic",11,44618270,44619709,1440,1,"3732","ENST00000524750.1",32274
"chr11",44724472,44737379,12908,"*","consensus_peak_9278_overlaps2,consensus_peak_9279_overlaps3,consensus_peak_9280_overlaps2",2.333333333,"Promoter (<=1kb)",11,44726465,44919318,192854,1,"90139","ENST00000533786.5",0
"chr11",44753827,44755966,2140,"*","consensus_peak_9284_overlaps2",2,"Intron (ENST00000533786.5/90139, intron 1 of 6)",11,44764426,44932421,167996,1,"90139","ENST00000340160.7",-8460
