"","seqnames","start","end","width","strand","GFP_1","GFP_3","YAF_2","YAF_3"
"2968","11",102390648,102391897,1250,"*",56,40,121,69
"2969","11",102551199,102554304,3106,"*",42,45,307,212
"2970","11",102603019,102605498,2480,"*",40,43,152,106
"2971","11",103892072,103894025,1954,"*",46,51,145,84
"2972","11",105609280,105612393,3114,"*",177,145,245,152
"2973","11",106076724,106078421,1698,"*",39,61,134,99
"2974","11",106398036,106401286,3251,"*",48,48,194,155
"2975","11",107016383,107019739,3357,"*",184,172,251,158
"2976","11",107839349,107841333,1985,"*",108,116,203,165
"2977","11",108115193,108116236,1044,"*",39,37,109,93
"2978","11",108591934,108594107,2174,"*",72,86,158,119
"2979","11",108957632,108961807,4176,"*",87,99,366,240
"2980","11",110523420,110527263,3844,"*",101,85,287,218
"2981","11",110563654,110567768,4115,"*",181,153,355,254
"2982","11",111282763,111286005,3243,"*",119,121,182,124
"2983","11",111434877,111441829,6953,"*",328,318,514,337
"2984","11",111444186,111450988,6803,"*",264,240,346,228
"2985","11",111718151,111721372,3222,"*",87,59,213,150
"2986","11",111935171,111943207,8037,"*",188,146,514,358
"2987","11",112128169,112130106,1938,"*",33,26,144,136
"2988","11",112320010,112322890,2881,"*",104,101,267,182
"2989","11",112522758,112528427,5670,"*",212,223,497,332
"2990","11",112563332,112566506,3175,"*",110,115,265,194
"2991","11",112779973,112781781,1809,"*",72,78,106,75
"2992","11",112795228,112799270,4043,"*",154,158,298,205
"2993","11",112902436,112904487,2052,"*",68,78,70,65
"2994","11",112956774,112960091,3318,"*",89,73,163,135
"2995","11",113161797,113165864,4068,"*",127,112,308,223
"2996","11",113202069,113204002,1934,"*",65,66,137,125
"2997","11",113255869,113275150,19282,"*",1219,1204,1537,1045
"2998","11",113384601,113385821,1221,"*",69,50,91,84
"2999","11",113473564,113478172,4609,"*",272,261,301,179
"3000","11",113549596,113551375,1780,"*",65,56,146,102
"3001","11",113576814,113582095,5282,"*",284,292,412,304
"3002","11",113672928,113676882,3955,"*",111,127,400,319
"3003","11",113679343,113684884,5542,"*",271,207,360,252
"3004","11",113689560,113691586,2027,"*",93,116,222,134
"3005","11",113705103,113707174,2072,"*",87,109,172,141
"3006","11",113950634,113953071,2438,"*",136,140,133,94
"3007","11",113974736,113981372,6637,"*",367,314,484,305
"3008","11",114044115,114045197,1083,"*",86,81,116,83
"3009","11",114147756,114188562,40807,"*",3262,3082,3504,2230
"3010","11",114190787,114199128,8342,"*",436,447,551,423
"3011","11",114250172,114266548,16377,"*",989,827,1012,625
"3012","11",114277520,114281566,4047,"*",189,155,345,210
"3013","11",114377377,114380046,2670,"*",56,47,220,145
"3014","11",114439338,114440605,1268,"*",38,43,140,76
"3015","11",115461474,115463291,1818,"*",27,31,124,88
"3016","11",115575872,115582456,6585,"*",229,197,545,364
"3017","11",115612148,115615241,3094,"*",162,153,333,222
"3018","11",115616350,115628193,11844,"*",496,479,1196,817
"3019","11",115682161,115683574,1414,"*",57,46,184,153
"3020","11",115891715,115899804,8090,"*",189,182,720,533
"3021","11",115924757,115932259,7503,"*",275,238,643,496
"3022","11",115939449,115942796,3348,"*",92,101,204,153
"3023","11",115964393,115967499,3107,"*",102,94,253,186
"3024","11",116070775,116076019,5245,"*",258,239,415,278
"3025","11",116214449,116219802,5354,"*",213,186,398,275
"3026","11",116691795,116698513,6719,"*",387,349,437,230
"3027","11",116720902,116734565,13664,"*",736,657,643,466
"3028","11",116741043,116744436,3394,"*",132,138,273,184
"3029","11",116851709,116855743,4035,"*",152,168,269,244
"3030","11",117313860,117316613,2754,"*",155,125,230,126
"3031","11",117424536,117433572,9037,"*",507,501,451,314
"3032","11",117435094,117445802,10709,"*",746,655,683,441
"3033","11",117581941,117584870,2930,"*",116,126,251,190
"3034","11",117801388,117811855,10468,"*",514,459,632,426
"3035","11",117812871,117844347,31477,"*",1908,1760,2480,1613
"3036","11",117904062,117920424,16363,"*",915,837,1054,705
"3037","11",117944502,117947856,3355,"*",192,165,235,183
"3038","11",117949607,117954578,4972,"*",230,220,304,204
"3039","11",117968483,117973357,4875,"*",204,175,409,256
"3040","11",118055199,118062849,7651,"*",411,442,427,313
"3041","11",118128708,118177647,48940,"*",3105,2891,2945,2006
"3042","11",118179659,118182578,2920,"*",176,135,147,121
"3043","11",118240781,118243490,2710,"*",55,83,175,115
"3044","11",118311156,118320331,9176,"*",526,486,698,484
"3045","11",118434353,118439098,4746,"*",201,170,411,233
"3046","11",118572311,118573654,1344,"*",29,25,95,67
"3047","11",118612517,118626206,13690,"*",544,533,1233,885
"3048","11",118655664,118664849,9186,"*",554,534,678,467
"3049","11",118687300,118697357,10058,"*",557,512,614,441
"3050","11",118906308,118933828,27521,"*",1775,1751,2678,1687
"3051","11",118937456,118942353,4898,"*",299,265,433,304
"3052","11",118952829,118962206,9378,"*",700,674,676,470
"3053","11",119055666,119058420,2755,"*",102,109,245,132
"3054","11",119120731,119122813,2083,"*",99,83,206,130
"3055","11",119143756,119163807,20052,"*",1233,1138,1134,894
"3056","11",119205836,119207550,1715,"*",46,46,119,94
"3057","11",119308947,119324849,15903,"*",1017,938,1048,594
"3058","11",119334246,119348558,14313,"*",941,921,1003,631
"3059","11",119355288,119382532,27245,"*",1505,1385,1763,1171
"3060","11",119415723,119425361,9639,"*",547,544,825,514
"3061","11",119429531,119433886,4356,"*",213,168,413,314
"3062","11",119468904,119498861,29958,"*",1617,1647,2036,1339
"3063","11",119528499,119534721,6223,"*",407,373,464,344
"3064","11",119567009,119569063,2055,"*",81,63,141,141
"3065","11",119583716,119586924,3209,"*",131,145,267,168
"3066","11",119613276,119618529,5254,"*",137,137,374,246
"3067","11",119658122,119669944,11823,"*",703,663,710,478
"3068","11",119706245,119750429,44185,"*",2369,2223,2480,1708
"3069","11",119750630,119765817,15188,"*",795,756,908,614
"3070","11",119781775,119812264,30490,"*",1588,1619,1632,1067
"3071","11",120056337,120059964,3628,"*",169,138,263,160
"3072","11",120104124,120139598,35475,"*",2172,2133,2726,1705
"3073","11",120140834,120148489,7656,"*",414,393,552,379
"3074","11",120167011,120201745,34735,"*",2231,2012,2264,1376
"3075","11",120203744,120245919,42176,"*",2714,2546,2553,1859
"3076","11",120297030,120304211,7182,"*",467,424,464,337
"3077","11",120304741,120310117,5377,"*",266,287,344,253
"3078","11",120339436,120341049,1614,"*",29,27,129,107
"3079","11",120343459,120345078,1620,"*",34,42,126,123
"3080","11",120508153,120518383,10231,"*",572,532,728,445
"3081","11",120545844,120551230,5387,"*",279,296,509,354
"3082","11",120588149,120592426,4278,"*",177,167,343,265
"3083","11",120672983,120678260,5278,"*",144,103,447,282
"3084","11",120679276,120685394,6119,"*",177,193,427,270
"3085","11",120706093,120720613,14521,"*",545,503,1019,719
"3086","11",120801795,120811030,9236,"*",422,407,800,589
"3087","11",120949335,120959102,9768,"*",404,418,571,338
"3088","11",121111035,121114086,3052,"*",109,105,130,118
"3089","11",121412309,121421931,9623,"*",194,195,492,343
"3090","11",121462998,121465277,2280,"*",96,72,237,182
"3091","11",121594875,121598098,3224,"*",148,142,302,223
"3092","11",121962430,121965845,3416,"*",78,64,241,205
"3093","11",122099254,122107447,8194,"*",158,148,700,521
"3094","11",122201283,122207754,6472,"*",127,141,382,267
"3095","11",122505270,122510242,4973,"*",200,196,295,247
"3096","11",122627998,122630822,2825,"*",60,64,128,94
"3097","11",122653245,122661944,8700,"*",341,358,582,370
"3098","11",122662798,122665058,2261,"*",140,116,212,149
"3099","11",122680780,122682939,2160,"*",55,65,144,92
"3100","11",122776792,122783464,6673,"*",196,164,382,250
"3101","11",122791317,122792446,1130,"*",57,50,137,118
"3102","11",122855666,122857905,2240,"*",29,39,121,110
"3103","11",122976096,122985833,9738,"*",604,551,619,401
"3104","11",123173039,123175594,2556,"*",64,60,202,164
"3105","11",123509412,123512358,2947,"*",178,167,279,167
"3106","11",123543400,123545286,1887,"*",81,54,119,101
"3107","11",123573963,123588711,14749,"*",970,792,915,572
"3108","11",123589853,123595048,5196,"*",283,315,390,249
"3109","11",123636585,123643426,6842,"*",326,269,350,253
"3110","11",123690318,123692294,1977,"*",47,42,96,59
"3111","11",124068894,124070454,1561,"*",101,102,117,104
"3112","11",124074402,124076748,2347,"*",224,171,220,141
"3113","11",124481113,124483145,2033,"*",81,67,169,169
"3114","11",124497796,124499109,1314,"*",54,39,98,52
"3115","11",124642764,124645075,2312,"*",49,65,149,121
"3116","11",124735996,124743475,7480,"*",406,372,442,256
"3117","11",124812392,124815274,2883,"*",39,43,219,227
"3118","11",124860529,124882835,22307,"*",1471,1316,1706,1040
"3119","11",125068202,125071956,3755,"*",124,99,277,175
"3120","11",125110795,125112260,1466,"*",104,81,216,123
"3121","11",125136309,125143485,7177,"*",345,273,366,249
"3122","11",125297639,125305661,8023,"*",413,352,512,368
"3123","11",125337602,125365028,27427,"*",1376,1316,1559,1075
"3124","11",125591754,125593616,1863,"*",61,64,181,120
"3125","11",125719317,125722063,2747,"*",102,89,203,154
"3126","11",126079377,126085562,6186,"*",270,229,566,453
"3127","11",126109619,126116937,7319,"*",448,423,699,468
"3128","11",126136114,126141723,5610,"*",310,283,346,224
"3129","11",126317530,126321332,3803,"*",161,133,360,235
"3130","11",126331421,126333735,2315,"*",115,135,295,168
"3131","11",126353392,126361833,8442,"*",386,380,759,507
"3132","11",126431064,126433665,2602,"*",137,140,227,132
"3133","11",126540587,126551326,10740,"*",503,523,710,460
"3134","11",126585659,126597496,11838,"*",589,553,659,473
"3135","11",126636425,126638647,2223,"*",78,90,266,239
"3136","11",126644003,126645895,1893,"*",75,82,176,120
"3137","11",126647066,126648579,1514,"*",52,59,171,156
"3138","11",127017186,127019272,2087,"*",57,63,199,156
"3139","11",127071253,127074741,3489,"*",155,110,191,140
"3140","11",128035016,128040286,5271,"*",185,175,487,359
"3141","11",128333274,128338138,4865,"*",110,110,491,358
"3142","11",128448189,128449991,1803,"*",31,25,198,155
"3143","11",128451215,128457650,6436,"*",138,133,432,327
"3144","11",128465733,128470041,4309,"*",69,74,293,218
"3145","11",128496383,128505202,8820,"*",118,102,600,531
"3146","11",128505375,128510658,5284,"*",79,76,294,261
"3147","11",128552681,128554481,1801,"*",63,62,175,121
"3148","11",128788677,128791717,3041,"*",105,97,224,191
"3149","11",128883546,128896628,13083,"*",760,665,746,542
"3150","11",128900613,128910314,9702,"*",497,464,588,378
"3151","11",128936075,128945436,9362,"*",621,543,561,343
"3152","11",129248642,129249925,1284,"*",15,16,93,89
"3153","11",129643069,129645163,2095,"*",101,98,164,150
"3154","11",130036466,130038653,2188,"*",47,52,149,110
"3155","11",130067696,130072586,4891,"*",153,135,350,232
"3156","11",130100095,130105352,5258,"*",83,86,376,278
"3157","11",130121583,130124604,3022,"*",50,70,264,159
"3158","11",130165162,130166912,1751,"*",74,71,158,119
"3159","11",130206148,130221014,14867,"*",872,764,826,540
"3160","11",130379126,130385019,5894,"*",322,290,461,351
"3161","11",130413093,130417079,3987,"*",273,256,373,253
"3162","11",130418155,130431622,13468,"*",990,885,875,571
"3163","11",130447515,130453267,5753,"*",224,221,460,325
"3164","11",130471867,130479724,7858,"*",270,281,567,320
"3165","11",130522156,130526285,4130,"*",171,150,344,241
"3166","11",130527214,130530087,2874,"*",135,130,260,173
"3167","11",130579111,130582563,3453,"*",79,69,298,195
"3168","11",130672274,130673922,1649,"*",54,50,136,89
"3169","11",130724417,130728524,4108,"*",158,155,387,247
"3170","11",130771480,130776596,5117,"*",142,110,434,363
"3171","11",130796603,130798789,2187,"*",42,42,187,175
"3172","11",130945074,130946347,1274,"*",66,67,93,81
"3173","11",131747894,131750504,2611,"*",91,100,205,191
"3174","11",132024599,132026829,2231,"*",50,37,152,141
"3175","11",132054488,132056849,2362,"*",68,59,147,146
"3176","11",132310645,132313535,2891,"*",60,67,221,124
"3177","11",132317778,132319478,1701,"*",90,80,243,162
"3178","11",133133610,133135479,1870,"*",55,54,118,67
"3179","11",133341545,133345070,3526,"*",85,87,205,150
"3180","11",133924842,133939378,14537,"*",908,893,987,575
"3181","11",133941650,133959895,18246,"*",1248,1205,1309,740
"3182","11",134006756,134011058,4303,"*",209,147,236,186
"3183","11",134014551,134048118,33568,"*",1807,1754,2041,1250
"3184","11",134049348,134051250,1903,"*",106,102,111,54
"3185","11",134117827,134121940,4114,"*",65,74,295,231
"3186","11",134124791,134127289,2499,"*",74,87,278,203
"3187","11",134138973,134141863,2891,"*",99,97,147,129
"3188","11",134736016,134739557,3542,"*",158,178,126,47
"3189","11",134862650,134868949,6300,"*",411,377,463,296
"3190","12",149338,159508,10171,"*",500,551,475,323
"3191","12",160730,183013,22284,"*",1363,1283,1124,729
"3192","12",508677,510969,2293,"*",95,94,249,185
"3193","12",537068,543398,6331,"*",238,248,473,343
"3194","12",568346,573523,5178,"*",262,245,410,238
"3195","12",1473526,1475663,2138,"*",105,96,184,158
"3196","12",1516926,1520674,3749,"*",260,255,355,272
"3197","12",1523070,1539062,15993,"*",821,782,647,441
"3198","12",1582593,1584675,2083,"*",45,39,74,49
"3199","12",1590048,1594041,3994,"*",159,153,292,227
"3200","12",1628786,1635972,7187,"*",274,306,350,224
"3201","12",1651802,1653943,2142,"*",58,58,75,74
"3202","12",1819066,1848246,29181,"*",1730,1693,1641,1007
"3203","12",1911605,1919750,8146,"*",407,409,426,272
"3204","12",1933676,1938909,5234,"*",191,162,256,183
"3205","12",2282335,2285598,3264,"*",136,146,180,93
"3206","12",2611693,2614230,2538,"*",99,90,149,101
"3207","12",2639777,2642094,2318,"*",126,124,201,136
"3208","12",2751847,2753879,2033,"*",69,75,68,31
"3209","12",2782061,2785436,3376,"*",151,157,188,148
"3210","12",2812470,2814003,1534,"*",45,43,95,83
"3211","12",2957751,2961916,4166,"*",202,194,248,154
"3212","12",3030379,3039123,8745,"*",403,375,438,283
"3213","12",3116454,3124179,7726,"*",303,292,532,384
"3214","12",3127919,3131774,3856,"*",95,89,301,190
"3215","12",3167611,3171547,3937,"*",157,145,323,208
"3216","12",3201077,3204638,3562,"*",175,147,215,154
"3217","12",3269677,3277977,8301,"*",365,378,524,340
"3218","12",3291192,3317153,25962,"*",1529,1455,1562,953
"3219","12",3452644,3459403,6760,"*",305,281,502,314
"3220","12",3640692,3642124,1433,"*",35,40,105,82
"3221","12",4299839,4308723,8885,"*",367,304,424,287
"3222","12",4379305,4380819,1515,"*",69,55,95,66
"3223","12",4853044,4861565,8522,"*",317,353,375,251
"3224","12",5794497,5798776,4280,"*",156,159,222,106
"3225","12",5964704,5966723,2020,"*",124,144,178,100
"3226","12",6083792,6085414,1623,"*",59,57,151,127
"3227","12",6092379,6094158,1780,"*",101,81,233,145
"3228","12",6214733,6216774,2042,"*",45,49,149,128
"3229","12",6278869,6281394,2526,"*",79,74,221,176
"3230","12",6332770,6334215,1446,"*",64,81,153,110
"3231","12",6335219,6337415,2197,"*",111,95,238,165
"3232","12",6367623,6378512,10890,"*",450,453,937,686
"3233","12",6469093,6471364,2272,"*",104,92,176,130
"3234","12",6531129,6534650,3522,"*",111,117,285,193
"3235","12",6547433,6556804,9372,"*",445,462,755,550
"3236","12",6612759,6614789,2031,"*",98,103,231,165
"3237","12",6693605,6701985,8381,"*",410,374,461,289
"3238","12",6763759,6781156,17398,"*",891,846,1193,911
"3239","12",6814099,6832105,18007,"*",1147,1096,1196,699
"3240","12",6850734,6854046,3313,"*",147,155,218,175
"3241","12",6866314,6874107,7794,"*",350,328,535,316
"3242","12",6923842,6926422,2581,"*",115,115,235,156
"3243","12",7806947,7808263,1317,"*",41,47,98,65
"3244","12",8389046,8390891,1846,"*",71,81,55,50
"3245","12",9363202,9365786,2585,"*",67,67,180,126
"3246","12",11811772,11815757,3986,"*",75,104,294,221
"3247","12",12007094,12012206,5113,"*",118,132,394,272
"3248","12",12091348,12093504,2157,"*",61,50,137,93
"3249","12",12802536,12804995,2460,"*",57,34,143,112
"3250","12",12871769,12873317,1549,"*",36,35,134,117
"3251","12",12899434,12902071,2638,"*",95,69,253,171
"3252","12",13135502,13137300,1799,"*",51,29,154,76
"3253","12",13178118,13180195,2078,"*",59,49,164,87
"3254","12",13389793,13391360,1568,"*",45,50,122,79
"3255","12",14884574,14887212,2639,"*",39,59,194,122
"3256","12",15277750,15280286,2537,"*",79,73,146,127
"3257","12",20450908,20453047,2140,"*",49,63,174,146
"3258","12",22042445,22044456,2012,"*",34,24,89,76
"3259","12",23949672,23951278,1607,"*",38,37,113,91
"3260","12",24044356,24046357,2002,"*",52,55,157,127
"3261","12",24820952,24822921,1970,"*",33,41,152,156
"3262","12",26197811,26199181,1371,"*",38,36,95,70
"3263","12",26274046,26276254,2209,"*",70,72,170,94
"3264","12",29316725,29318161,1437,"*",18,20,75,59
"3265","12",31204975,31206655,1681,"*",41,46,109,109
"3266","12",31231596,31241195,9600,"*",553,525,671,469
"3267","12",42756125,42758948,2824,"*",52,42,189,143
"3268","12",42790150,42791515,1366,"*",21,18,148,124
"3269","12",45273699,45274895,1197,"*",16,18,83,64
"3270","12",47234781,47236779,1999,"*",47,37,148,109
"3271","12",47710884,47718099,7216,"*",339,307,476,325
"3272","12",47732070,47767536,35467,"*",2262,2215,2454,1571
"3273","12",47827496,47829764,2269,"*",79,58,117,85
"3274","12",47902177,47905884,3708,"*",192,136,307,212
"3275","12",47997347,48006262,8916,"*",516,440,486,333
"3276","12",48681508,48682599,1092,"*",22,38,100,56
"3277","12",48852168,48853652,1485,"*",42,32,76,65
"3278","12",48956033,48958140,2108,"*",53,65,149,117
"3279","12",48964959,48966681,1723,"*",102,118,145,117
"3280","12",48967938,48974652,6715,"*",549,433,591,354
"3281","12",48975547,48991704,16158,"*",987,891,1011,645
"3282","12",48992934,49000706,7773,"*",456,397,362,275
"3283","12",49056033,49059723,3691,"*",101,127,298,196
"3284","12",49087940,49098438,10499,"*",638,579,789,545
"3285","12",49109016,49111527,2512,"*",124,106,228,154
"3286","12",49292699,49294708,2010,"*",137,109,155,102
"3287","12",49334455,49349571,15117,"*",763,719,815,512
"3288","12",49534822,49557961,23140,"*",1261,1131,1150,737
"3289","12",49578685,49581251,2567,"*",108,86,183,130
"3290","12",49673218,49675980,2763,"*",99,83,226,164
"3291","12",49741181,49742393,1213,"*",59,62,105,75
