"gene_id","gene_name","YAF_1","YAF_2","YAF_3","GFP_1","GFP_2","GFP_3","YAF_avg","GFP_avg","log2FC_binding","seqnames","start","end","strand"
"ENSG00000272661.1","ENSG00000272661",0.936589512974024,1.50229754149914,1.54344000266148,0,0,0,1.32744235237822,0,3.83536057804646,"chr7",151240399,151240972,"+"
"ENSG00000168159.15","RNF187",1.42718218905585,1.77958137880672,0.771719992160797,0,0,0,1.32616118667446,0,3.83406514123734,"chr1",228487382,228499899,"+"
"ENSG00000229833.11","PET100",0,3.97666951137431,0,0,0,0,1.32555650379144,0,3.83345331839623,"chr19",7629788,7631956,"+"
"ENSG00000236618.3","PITPNA-AS1",0,5.69052171707153,1.54343998432159,0,0.229726999998093,0,2.41132056713104,0.0765756666660309,3.83008775014008,"chr17",1516877,1518101,"+"
"ENSG00000277035.1","ENSG00000277035",0,0.682861151439803,3.2764231656727,0,0,0,1.3197614390375,0,3.82757663051081,"chr2",28134408,28134585,"-"
"ENSG00000111364.16","DDX55",20.8130743503571,0,0.771719992160797,0,0.590726000922067,0.652559995651245,7.19493144750595,0.414428665524437,3.82585147944266,"chr12",123602077,123620943,"+"
"ENSG00000178723.7","GLULP4",24.0374548321679,10.8770242588861,20.3299773931503,1.01513140542167,2.60356955726941,0,18.4148188280681,1.20623365423036,3.825195543445,"chr9",34917175,34918296,"+"
"ENSG00000092010.15","PSME1",27.8575055874311,3.22733743063041,2.3151593580842,0,0,2.0800348892808,11.1333341253819,0.693344963093599,3.82369406565055,"chr14",24136163,24138967,"+"
"ENSG00000176383.9","B3GNT4",1.80380012691021,2.13963501155376,0,0,0,0,1.31447837948799,0,3.82219821998219,"chr12",122203681,122208952,"+"
"ENSG00000174982.4","OR4S2",4.99513983726501,7.93827748298645,2.16081602573395,0.789546236395836,0,0,5.03141111532847,0.263182078798612,3.82059069535499,"chr11",55648327,55652854,"+"
"ENSG00000227007.1","LINC01247",0,1.36572003364563,2.57240001360575,0,0,0,1.31270668241713,0,3.82039004764348,"chr2",6366010,6375422,"-"
"ENSG00000251186.1","ENSG00000251186",11.4174543108259,0.996609913336264,3.30737004961286,0,0,0.839005708694458,5.24047809125834,0.279668569564819,3.81415642377623,"chr4",8453410,8454942,"-"
"ENSG00000172482.5","AGXT",16.4126145499093,1.2606692635096,0,0,0,0.978839993476868,5.89109460447297,0.326279997825623,3.81294634809173,"chr2",240868824,240880502,"+"
"ENSG00000123552.18","USP45",30.8429709843227,0.682861261069775,0,1.05272897481918,0.91890641450882,0,10.5086107484642,0.657211796442668,3.80839504348527,"chr6",99432325,99521728,"-"
"ENSG00000274303.1","7SK",22.4781000614166,0.682861151439803,0,0,1.37835927307606,0,7.72032040428548,0.459453091025352,3.80513864260591,"chr11",120365666,120365963,"+"
"ENSG00000258906.2","ENSG00000258906",94.3923285348075,18.1812123060226,14.1849427904402,6.84274339675903,0,1.95767998695374,42.2528278770901,2.93347446123759,3.80341523028516,"chr14",21184341,21184959,"-"
"ENSG00000285938.1","ENSG00000285938",3.88510594367981,0,0,0,0,0,1.29503531455994,0,3.80222973844406,"chr3",187743686,187746028,"+"
"ENSG00000217179.1","MTCYBP2",10.2233778774738,3.41431108329977,3.89215086854022,0,0,0.978839993476868,5.84327994310461,0.326279997825623,3.8013860700628,"chrY",18872102,18872272,"+"
"ENSG00000163870.16","TPRA1",2.14077431815011,0.682861261069775,1.05234517834403,0,0,0,1.29199358585464,0,3.79908065831752,"chr3",127571232,127598267,"-"
"ENSG00000240356.6","RPL23AP7",0,0.910483020544052,13.9423999786377,0.789546236395836,0,0,4.95096099972725,0.263182078798612,3.79779298246506,"chr2",113610502,113627090,"-"
"ENSG00000183674.12","LINC00518",1.94255370563931,0,1.92930001020432,0,0,0,1.29061790528121,0,3.7976541654642,"chr6",10429255,10435015,"-"
"ENSG00000276878.1","MIR6074",7.84949152810233,2.48106669932604,7.13840098381042,0,0,0.978839993476868,5.82298640374626,0.326279997825623,3.7964515074495,"chr12",66023620,66023726,"-"
"ENSG00000137674.4","MMP20",2.34147101081908,0.75114730745554,0.771719855921609,0,0,0,1.28811272473208,0,3.79505282476932,"chr11",102576832,102625332,"-"
"ENSG00000249781.7","LINC02112",11.030913926661,2.24775539040566,4.16057476271754,0,0,0.978839993476868,5.81308135992807,0.326279997825623,3.79403686075813,"chr5",9641305,9903852,"-"
"ENSG00000130303.14","BST2",23.3106498718262,2.82900043896266,10.5468264685737,2.36863997578621,0,0,12.2288255931208,0.789546658595403,3.79282128939611,"chr19",17402939,17405630,"-"
"ENSG00000262372.1","ENSG00000262372",6.18446797132492,3.25672873166891,3.78142601251602,0.67675427028111,0,0,4.40754090516995,0.22558475676037,3.79123552178393,"chr17",46035313,46035770,"+"
"ENSG00000199477.1","SNORA31",0,7.08876289640154,5.78789496421814,0,0,0.652559995651245,4.29221928687323,0.217519998550415,3.79003071846369,"chr13",45337480,45337609,"-"
"ENSG00000251816.1","RNA5SP157",0,2.04858756065369,1.80068000157674,0,0,0,1.28308918741014,0,3.78982228542178,"chr4",19181814,19181856,"-"
"ENSG00000227188.1","MGAT3-AS1",23.8364428375897,2.36725696623325,4.69462544222673,0,0,1.95767998695374,10.2994417486832,0.652559995651245,3.78855567394944,"chr22",39475807,39476822,"-"
"ENSG00000270775.1","EEF1A1P18",0,3.07288002967834,0.771719992160797,0,0,0,1.28153334061305,0,3.7881984740893,"chr11",65025390,65026515,"-"
"ENSG00000290694.1","ENSG00000290694",0,3.84110035002232,0,0,0,0,1.28036678334077,0,3.7869797576867,"chr11",124365465,124367298,"-"
"ENSG00000122952.17","ZWINT",10.228145803724,1.70715501904488,5.36528859819685,0,0,0.978839993476868,5.76686314032191,0.326279997825623,3.78271607085657,"chr10",56357227,56361273,"-"
"ENSG00000284485.1","MIR205",0,3.05491177894567,0.771719992160797,0,0,0,1.27554392370216,0,3.78193030324053,"chr1",209432133,209432242,"+"
"ENSG00000264425.1","MIR4653",3.33009004592896,0.227621003985405,0.257239997386932,0,0,0,1.27165034910043,0,3.77784086217988,"chr7",101159473,101159555,"+"
"ENSG00000281883.1","ENSG00000281883",19.6105335553487,1.34296252131462,0.881965705326625,1.3159099817276,0,0,7.27848726066332,0.438636660575867,3.77594073419513,"chr13",43883800,44028526,"+"
"ENSG00000229758.2","DYNLT3P2",0,2.34124263908182,1.45264929182389,0,0,0,1.26463064363524,0,3.77043861328273,"chr2",128199901,128200195,"+"
"ENSG00000183665.5","TRMT12",0,8.55328569962428,5.09532657494912,0.723751232028008,0,0,4.5495374248578,0.241250410676003,3.76818450455688,"chr8",124450820,124462150,"+"
"ENSG00000253925.1","ENSG00000253925",0,2.24369029487882,1.54343998432159,0,0,0,1.26237675973347,0,3.76805382484085,"chr5",168085329,168187719,"-"
"ENSG00000178715.8","ENSG00000178715",13.209368344148,8.66644714496754,3.39556701183319,1.57909497618675,0,0,8.42379416698291,0.526364992062251,3.76642026841619,"chr1",15828232,15828669,"+"
"ENSG00000102738.8","MRPS31",0,3.772000006267,0,0,0,0,1.25733333542233,0,3.76270315780019,"chr13",40729128,40771190,"-"
"ENSG00000290087.1","ENSG00000290087",0,7.39097365298692,5.73277723789215,0,0.689180254936218,0,4.37458363029302,0.229726751645406,3.76241059600387,"chr7",36737029,36737571,"+"
"ENSG00000287738.1","ENSG00000287738",5.58979725837708,4.0077514563288,3.07174703654121,0.65795560926199,0,0,4.22309858374903,0.219318536420663,3.75899752695629,"chr1",241453751,241484995,"-"
"ENSG00000092470.12","WDR76",0,2.98752126097679,0.771719992160797,0,0,0,1.25308041771253,0,3.75817568053392,"chr15",43826980,43868412,"+"
"ENSG00000132153.15","DHX30",14.7079135576884,2.27621006965637,0,0,0,0.978839993476868,5.66137454244826,0.326279997825623,3.75653978236953,"chr3",47802909,47850195,"+"
"ENSG00000289564.1","ENSG00000289564",1.07038658431598,1.91201603412628,0.771719992160797,0,0,0,1.25137420353435,0,3.75635531568786,"chr22",21816890,21835671,"+"
"ENSG00000178363.5","CALML3",14.522899945577,4.29634247720242,0,0.789546236395836,0,0.326279997825623,6.27308080759313,0.371942078073819,3.75530924139361,"chr10",5524961,5526771,"+"
"ENSG00000255496.1","ENSG00000255496",0,7.28386680285136,25.6918251514435,0.789546236395836,1.37835927307606,0,10.9918973180983,0.722635169823964,3.75310960357499,"chr11",27696312,27877648,"-"
"ENSG00000256806.6","C17orf100",0,2.89584213246902,0.848891800642014,0,0,0,1.24824464437034,0,3.75301039793243,"chr17",6651762,6693202,"+"
"ENSG00000135406.15","PRPH",0,1.38279625475407,2.34374207258224,0,0,0,1.24217944244544,0,3.74650566018096,"chr12",49295147,49298686,"+"
"ENSG00000276964.1","DUX4L23",0.83252377808094,0,2.89394993185997,0,0,0,1.24215790331364,0,3.74648250780133,"chr10",133673749,133675017,"+"
"ENSG00000176142.13","TMEM39A",3.56795563016619,0.910481870174408,7.95605430006981,0,0,0.652559995651245,4.1448306001368,0.217519998550415,3.74078761484078,"chr3",119428949,119468830,"-"
"ENSG00000257464.1","ENSG00000257464",0,3.70696778329355,0,0,0,0,1.23565592776452,0,3.73947650446662,"chr12",49442424,49442652,"-"
"ENSG00000180938.6","ZNF572",0,2.27621002991994,4.93900392055511,0.263182491064072,0,0,2.40507131682502,0.0877274970213572,3.73813978934177,"chr8",124973295,124979389,"+"
"ENSG00000273066.5","ENSG00000273066",0,2.92655287470136,0.771719992160797,0,0,0,1.23275762228739,0,3.73634252803853,"chr9",136799223,136810042,"+"
"ENSG00000260066.1","ENSG00000260066",0,2.92655147824969,0.771719992160797,0,0,0,1.23275715680349,0,3.73634202415739,"chr5",1725149,1728172,"+"
"ENSG00000225725.4","FAM66E",1.66505002975464,0,2.02933776378632,0,0,0,1.23146259784698,0,3.73493999721842,"chr8",7955014,8008755,"+"
"ENSG00000198691.14","ABCA4",12.8446514265878,3.97198307365179,2.63670992851257,1.18431924283504,0,0,6.48444814291738,0.394773080945015,3.73422361506402,"chr1",93992834,94121148,"-"
"ENSG00000236913.1","RPS13P3",15.447926680247,19.370539855957,18.9285499254862,1.05272831519445,0,2.71899998188019,17.9156721538968,1.25724276569155,3.73050177963507,"chr2",42469817,42470266,"+"
"ENSG00000165899.12","OTOGL",0,1.36572568118572,2.31516000628471,0,0,0,1.22696189582348,0,3.73005503869586,"chr12",80099537,80380880,"+"
"ENSG00000173678.15","SPDYE2B",0.768483239870805,0.630333545116278,2.27841143381028,0,0,0,1.22574273959912,0,3.72872894250008,"chr7",102650319,102662625,"+"
"ENSG00000196993.9","NPIPB9",10.7587415988629,1.67870202846825,4.21477691026834,0,0,0.978839993476868,5.55074017919982,0.326279997825623,3.72856658868386,"chr16",28751787,28772864,"+"
"ENSG00000230709.1","ENSG00000230709",2.4975700378418,1.17603918910027,0,0,0,0,1.22453640898069,0,3.72741559607617,"chr17",16975999,16981353,"-"
"ENSG00000187955.13","COL14A1",14.2718140738351,0,0.514479994773865,0,0,0.839005708694458,4.92876468953632,0.279668569564819,3.72739156998912,"chr8",120059780,120373573,"+"
"ENSG00000233640.2","KRTAP13-5P",17.6494800567627,2.5866012938998,2.95826002955437,0.789545804262161,0.689180254936218,0,7.73144712673895,0.49290868639946,3.72339708104688,"chr21",30436466,30436964,"-"
"ENSG00000201433.1","RNU6-335P",15.4294267416,2.69006411099073,3.41761497088841,1.3535099710737,0,0,7.17903527449306,0.451169990357899,3.72317801114879,"chr4",183675603,183675715,"-"
"ENSG00000176783.15","RUFY1",14.5691401958466,0,1.9721731543541,0,0,0.978839993476868,5.51377111673355,0.326279997825623,3.71909697687817,"chr5",179550554,179610012,"+"
"ENSG00000237445.2","ENSG00000237445",25.6892818723406,3.810371991992,1.36185878690551,1.09321920688336,0,0.978839940146396,10.287170883746,0.690686382343251,3.71555337793827,"chr1",13657311,13659910,"-"
"ENSG00000105866.15","SP4",11.8114181235433,2.36292063231979,1.73115567258886,0,0,0.938054867088795,5.30183147615064,0.312684955696265,3.71033588060372,"chr7",21428043,21514822,"+"
"ENSG00000276855.1","ENSG00000276855",0.83252377808094,0,2.78902306368476,0,0,0,1.20718228058857,0,3.70838842727165,"chr17",15789016,15789705,"+"
"ENSG00000178732.6","GP5",20.21841273989,0.720799180368582,1.28620000680288,0,0,1.42376726323908,7.40847064235381,0.47458908774636,3.70791658388281,"chr3",194394821,194399266,"-"
"ENSG00000228877.2","ENSG00000228877",0,1.47953538410366,2.13707060080308,0,0,0,1.20553532830225,0,3.70656959296465,"chr9",134527182,134545244,"+"
"ENSG00000276768.1","ENSG00000276768",0,10.1575800776482,1.95502400398254,0,0,0.652559995651245,4.0375346938769,0.217519998550415,3.70385204321798,"chr20",5049857,5050321,"-"
"ENSG00000126790.12","L3HYPDH",0.713591456413269,0.947195631361777,1.94099273464896,0,0,0,1.20059327414134,0,3.70109796307693,"chr14",59460363,59484408,"-"
"ENSG00000179335.20","CLK3",8.78774119748009,5.59296818290438,7.66003003054195,1.42118397951126,0,0,7.34691313697548,0.47372799317042,3.69820371324214,"chr15",74598500,74645414,"+"
"ENSG00000226758.1","DISC1-IT1",54.5395004272461,64.075267261929,62.5664324230618,6.99313361304147,0.689180254936218,6.01578691601753,60.3937333707456,4.56603359466507,3.69651709972274,"chr1",231925834,231945233,"+"
"ENSG00000235470.5","NEURL1-AS1",0,1.89100260917957,1.69778400659561,0,0,0,1.19626220525839,0,3.69628566802064,"chr10",103479603,103517393,"-"
"ENSG00000174808.12","BTC",50.5064079761505,5.75555423327855,0.771719801425934,0,4.13508498668671,0,19.0112273369517,1.3783616622289,3.6923492775961,"chr4",74744759,74794523,"-"
"ENSG00000205643.11","CDPF1",0,0.227621003985405,3.34412000179291,0,0,0,1.19058033525944,0,3.68994804311747,"chr22",46244011,46250311,"-"
"ENSG00000232846.1","SLC25A6P3",0,1.36572440862656,2.20491412707738,0,0,0,1.19021284523464,0,3.68953718025257,"chr1",51709062,51709940,"+"
"ENSG00000254007.2","ENSG00000254007",0,6.94243493080139,0,0.263182491064072,0,0,2.3141449769338,0.0877274970213572,3.68480043031088,"chr8",5659679,5670140,"-"
"ENSG00000276756.5","KMT2CP2",0,1.24156912348487,2.31515999635061,0,0,0,1.18557637327849,0,3.68434341495951,"chr1",144286847,144305180,"-"
"ENSG00000199095.1","MIR372",0,2.17865719114031,1.37194665273031,0,0,0,1.18353461462354,0,3.68205029821974,"chr19",53787890,53787956,"+"
"ENSG00000250735.5","ENSG00000250735",17.8159740447998,6.5614142936209,5.23054255048434,1.05272872745991,0,0.978839993476868,9.86931029630168,0.677189573645592,3.68115524680248,"chr4",75401195,75423023,"+"
"ENSG00000125089.18","SH3TC1",1.6650450527668,1.36572578549385,0.514479994773865,0,0,0,1.18175027767817,0,3.68004330516782,"chr4",8182072,8241803,"+"
"ENSG00000277174.1","ENSG00000277174",1.6650450527668,0.682864020268122,1.19265818595886,0,0,0,1.18018908633126,0,3.6782850096168,"chr7",56685036,56687366,"-"
"ENSG00000279483.2","ENSG00000279483",35.7984702587128,0.910481681426366,0,1.57908999919891,0.689180254936218,0.326279997825623,12.2363173133797,0.864850083986918,3.67646317204225,"chr7",137513859,137513933,"+"
"ENSG00000240824.1","MTND3P7",0,1.21939703077078,2.3151599407196,0,0,0,1.17818565716346,0,3.67602549863366,"chr3",166160777,166161119,"-"
"ENSG00000289219.1","ENSG00000289219",2.66407299041748,0.861706298376833,0,0,0,0,1.17525976293144,0,3.67271924042038,"chr3",196142228,196143344,"-"
"ENSG00000234267.4","TULP3P1",16.6504497528076,5.01876139531775,1.97962909418604,1.57909322679043,0,0,7.88294674743713,0.526364408930143,3.67184724346412,"chr13",96940149,96984172,"-"
"ENSG00000251385.2","MTCYBP16",24.4206795692444,0,0.881965705326625,1.71068619191647,0,0,8.43421509152367,0.570228730638822,3.67053303499797,"chr4",64607703,64608831,"-"
"ENSG00000288893.1","ENSG00000288893",0,0,3.51561330424415,0,0,0,1.17187110141472,0,3.66888056207203,"chr10",35643844,35644618,"-"
"ENSG00000260959.1","ENSG00000260959",0,0.341431248933077,4.63032007217407,0,0.114863499999046,0,1.65725044036905,0.0382878333330154,3.66757367866746,"chr15",24238145,24240192,"-"
"ENSG00000277125.1","PMS2P14",0,2.24369008058593,1.26782565031733,0,0,0,1.17050524363442,0,3.66733042458777,"chr7",73065529,73077353,"+"
"ENSG00000108651.10","UTP6",11.4125096797943,8.2133199373881,2.67133760452271,0.789546236395836,0.689179673790932,0,7.43238907390171,0.492908636728923,3.66722580474114,"chr17",31860904,31901708,"-"
"ENSG00000160766.17","GBAP1",39.9611015319824,2.50383003552755,4.93043164412181,2.48143282958439,0,0.978839993476868,15.7984544038773,1.15342427435375,3.6649397747237,"chr1",155214368,155218874,"-"
"ENSG00000271184.1","ENSG00000271184",0,0.341431248933077,3.16037712778364,0,0,0,1.16726945890557,0,3.66365141154786,"chr12",125900421,125901483,"-"
"ENSG00000241144.3","RN7SL728P",5.8276549577713,6.26992004567927,0.128619998693466,0,0.689180254936218,0,4.07539833404801,0.229726751645406,3.6625709909034,"chr4",102348392,102348691,"-"
"ENSG00000257594.4","GALNT4",0.768483239870805,1.97476387144746,0.750862540425481,0,0,0,1.16470321724792,0,3.6607269681557,"chr12",89519412,89524796,"-"
"ENSG00000256609.1","ENSG00000256609",2.85436296463013,0.630333545116278,0,0,0,0,1.1615655032488,0,3.65714321103813,"chr12",119182048,119183259,"-"
"ENSG00000228623.9","ZNF883",19.3041169196367,2.06679883956909,2.02362135251363,0.723750909169515,0,0.856484867632389,7.79817903723982,0.526745258933968,3.65556898859286,"chr9",112988129,113012192,"-"
"ENSG00000230214.1","FTLP18",8.88024679819743,2.87629909948869,4.05867547459072,0,0,0.978839993476868,5.27174045742562,0.326279997825623,3.65551633380465,"chr1",36630335,36630857,"+"
"ENSG00000126067.12","PSMB2",18.5930149299758,3.01262854477939,2.8868021302753,0,0.689180254936218,0.978839993476868,8.16414853501016,0.556006749471029,3.65508362107902,"chr1",35599541,35641526,"-"
"ENSG00000198633.11","ZNF534",0,2.95907008647919,0.514479994773865,0,0,0,1.15785002708435,0,3.65288801545136,"chr19",52429148,52452315,"+"
"ENSG00000256504.2","ENSG00000256504",0,0,3.47273999452591,0,0,0,1.1575799981753,0,3.65257827169736,"chr12",27704568,27708365,"+"
"ENSG00000200274.1","RNU4-32P",0,0,3.47273826599121,0,0,0,1.15757942199707,0,3.65257761070588,"chr12",109567975,109568115,"-"
"ENSG00000270673.2","YTHDF3-DT",12.5398944318295,3.43182191252708,3.91912645452163,0.789546546008852,0.516884513199329,0,6.63028093295939,0.43547701973606,3.65177015911065,"chr8",63167725,63168465,"-"
"ENSG00000230935.1","RPS3P1",24.1431498527527,0.993253840641542,5.82174162488235,0,0.229726999998093,1.95767998695374,10.3193817727589,0.729135662317276,3.65151769525762,"chr20",14003508,14003699,"+"
"ENSG00000284491.3","THSD8",2.14077431815011,0,1.32294855798994,0,0,0,1.15457429204668,0,3.64912600014525,"chr19",12802031,12813581,"+"
"ENSG00000252053.1","RNU6-1101P",20.506359978726,0.71538015135697,4.16728399395943,0,0,1.74792848740305,8.46300804134748,0.582642829134351,3.64891484293681,"chr3",194533503,194533583,"-"
"ENSG00000285720.1","FAM90A17",1.53696618630336,1.2105290425772,0.71235676912161,0,0,0,1.15328399933406,0,3.64764146725243,"chr8",7746034,7749044,"+"
"ENSG00000272362.1","ENSG00000272362",0,6.34809229109022,5.35059003829956,0.657955661416054,0,0,3.89956077646326,0.219318553805351,3.64677328754589,"chr1",234644666,234647571,"+"
"ENSG00000243546.3","RN7SL108P",17.614439261587,2.90280409475391,3.33799307970774,0.728812291071965,0,0.903544609363262,7.95174547868289,0.544118966811743,3.64390248893506,"chr14",68236243,68236539,"-"
"ENSG00000165240.22","ATP7A",11.377799987793,0.227621003985405,0,0,0,0.652559995651245,3.86847366392612,0.217519998550415,3.64366486534651,"chrX",77910690,78050395,"+"
"ENSG00000170310.15","STX8",5.8276549577713,1.13810419539611,3.64423330624898,0,0.574316506584485,0,3.5366641531388,0.191438835528162,3.64135065779959,"chr17",9250471,9576591,"-"
"ENSG00000180662.8","RPL21P8",15.6514255523682,0,0,0,0,0.978839993476868,5.21714185078939,0.326279997825623,3.64077768820253,"chr14",65467807,65468341,"-"
"ENSG00000179919.3","OR10A7",7.90898248553276,3.02735626399517,2.31516000628471,0.789546236395836,0,0,4.41716625193755,0.263182078798612,3.63665309260408,"chr12",55221025,55221975,"+"
