"seqnames","start","end","width","strand","Fold","p.value","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"chr2",191664413,191667319,2907,"*",1.77291774694866,1.85421675856788e-10,1.20305442451088e-08,"Distal Intergenic",2,191678068,191682487,4420,1,"64859","ENST00000491331.5",-10749
"chr2",12586969,12588865,1897,"*",1.30272460112346,1.85438067093902e-10,1.20305442451088e-08,"Intron (ENST00000664018.1/100506457, intron 4 of 5)",2,12716910,12717750,841,1,"28951","ENST00000483034.1",-128045
"chr18",2569444,2574315,4872,"*",1.26422134580263,1.86230454629746e-10,1.20759234697653e-08,"Promoter (<=1kb)",18,2571557,2616635,45079,1,"10403","ENST00000261597.9",0
"chr12",50185191,50189528,4338,"*",1.04858214163708,1.87923872871209e-10,1.21772423518477e-08,"3' UTR",12,50177698,50182179,4482,2,"51474","ENST00000549064.1",-3012
"chr11",96212287,96217161,4875,"*",1.28824651973127,1.89316911649416e-10,1.22626240920825e-08,"Intron (ENST00000524717.6/84441, intron 1 of 4)",11,95978755,96093520,114766,2,"84441","ENST00000618849.1",-118767
"chr6",111588361,111594471,6111,"*",1.00396556062431,1.91195598218938e-10,1.23793821943946e-08,"5' UTR",6,111558958,111605844,46887,2,"10758","ENST00000651547.2",11373
"chr17",60077307,60083469,6163,"*",1.03366156291819,1.92026173473222e-10,1.2428212090948e-08,"Promoter (<=1kb)",17,60079309,60088695,9387,1,"105371849","ENST00000589740.1",0
"chr16",89612584,89618600,6017,"*",-1.08475526905433,1.93061007791037e-10,1.24802891940275e-08,"Promoter (<=1kb)",16,89613308,89636348,23041,1,"1800","ENST00000570029.5",0
"chr15",85475350,85481182,5833,"*",1.15047318932557,1.93291839913924e-10,1.24902468425904e-08,"5' UTR",15,85544040,85579184,35145,1,"11214","ENST00000558166.2",-62858
"chr19",50709755,50729525,19771,"*",-1.04175842293529,1.9346975587468e-10,1.24967785719767e-08,"Promoter (<=1kb)",19,50659255,50719802,60548,2,"50944","ENST00000293441.6",0
"chr11",102176829,102178981,2153,"*",1.84097802055147,1.944187054271e-10,1.25476797815332e-08,"Intron (ENST00000282441.10/10413, intron 3 of 8)",11,102186081,102230579,44499,1,"10413","ENST00000529029.1",-7100
"chr8",141694960,141713498,18539,"*",-1.10590865518844,1.94489229482893e-10,1.25476797815332e-08,"Distal Intergenic",8,141786242,141786313,72,2,"100302147","ENST00000408841.2",72815
"chr9",137104424,137119542,15119,"*",-1.18374399857224,1.95574715171158e-10,1.26127079892994e-08,"Promoter (<=1kb)",9,137104426,137109181,4756,1,"11253","ENST00000480100.3",0
"chr4",76178179,76184714,6536,"*",1.12458223111991,1.96055935983096e-10,1.26387307601945e-08,"Promoter (<=1kb)",4,76172728,76179709,6982,2,"950","ENST00000640076.1",0
"chr14",101191088,101202858,11771,"*",-1.01910747961831,1.96808303971602e-10,1.26822054672984e-08,"Exon (ENST00000671691.1/ENST00000671691.1, exon 1 of 6)",14,101120840,101123545,2706,1,"101929422","ENST00000557121.2",70248
"chr16",64121373,64123658,2286,"*",1.7261633209255,1.96956152337322e-10,1.26867062958034e-08,"Distal Intergenic",16,64364781,64600247,235467,1,"105371310","ENST00000564046.1",-241123
"chrX",74448527,74452913,4387,"*",1.32615109656391,1.97085223058836e-10,1.26899944989724e-08,"Intron (ENST00000587091.6/6567, intron 1 of 5)",23,74421892,74533917,112026,1,"6567","ENST00000636771.1",26635
"chr19",11415004,11424316,9313,"*",-1.08944411922967,1.9747850581725e-10,1.27102855475452e-08,"Promoter (<=1kb)",19,11384341,11419273,34933,2,"57139","ENST00000562663.5",0
"chr11",29305667,29307946,2280,"*",1.12439864023439,1.97593628632212e-10,1.27126644497176e-08,"Distal Intergenic",11,29044690,29064308,19619,1,"105376603","ENST00000666135.1",260977
"chr7",27133438,27137195,3758,"*",1.26656256004471,1.97819511135072e-10,1.27221646455373e-08,"Promoter (2-3kb)",7,27128507,27130780,2274,2,"3201","ENST00000610970.1",-2658
"chr5",111746914,111750265,3352,"*",1.19347962743382,1.98413497859849e-10,1.27553214859348e-08,"Intron (ENST00000514515.5/9315, intron 2 of 5)",5,111729303,111756251,26949,2,"9315","ENST00000447165.6",5986
"chr15",44156477,44160101,3625,"*",1.54986545564055,1.99120307342618e-10,1.27957022472304e-08,"Intron (ENST00000417257.6/84978, intron 1 of 13)",15,43873275,44194446,321172,2,"84978","ENST00000484674.5",34345
"chr1",245084643,245087322,2680,"*",1.37155796757299,1.99613696396466e-10,1.28223418840455e-08,"Promoter (1-2kb)",1,245083456,245086961,3506,1,"84288","ENST00000427529.1",1187
"chr15",57217781,57220604,2824,"*",1.4403967036364,2.00747978252686e-10,1.28850256207214e-08,"Promoter (<=1kb)",15,57219037,57253468,34432,1,"6938","ENST00000560764.5",0
"chr16",89031879,89068616,36738,"*",-1.29320138324814,2.02029548204084e-10,1.29570567301472e-08,"Exon (ENST00000537498.2/ENST00000537498.2, exon 1 of 2)",16,89088375,89114473,26099,1,"197322","ENST00000537895.5",-19759
"chr20",63304734,63339412,34679,"*",-1.2063678928056,2.03002424288282e-10,1.30087651254675e-08,"Promoter (<=1kb)",20,63319086,63328498,9413,1,"57642","ENST00000415763.5",0
"chr11",34772114,34775653,3540,"*",1.37950614732527,2.03075745664251e-10,1.30087651254675e-08,"Distal Intergenic",11,34853094,34890741,37648,2,"105376624","ENST00000532428.6",115088
"chr13",36087123,36088718,1596,"*",1.53663329363427,2.03903584349841e-10,1.30515145519795e-08,"Intron (ENST00000360631.8/9201, intron 3 of 16)",13,35771341,36131306,359966,2,"9201","ENST00000255448.8",42588
"chr1",2627914,2636602,8689,"*",-1.12757418669642,2.04767555422176e-10,1.31016597370731e-08,"Promoter (<=1kb)",1,2632568,2636620,4053,1,"105378597","ENST00000427302.1",0
"chr22",44696146,44739273,43128,"*",-1.13576853515139,2.05820435089944e-10,1.31638476858844e-08,"Promoter (<=1kb)",22,44702233,44862671,160439,1,"553158","ENST00000361473.9",0
"chr3",190377990,190379867,1878,"*",1.90482634613444,2.07117585389858e-10,1.32416036461216e-08,"Intron (ENST00000468220.1/10686, intron 3 of 4)",3,190388120,190410008,21889,1,"10686","ENST00000456423.2",-8253
"chr14",102554827,102561178,6352,"*",-1.12903270742308,2.08145037033746e-10,1.32968380001389e-08,"Exon (ENST00000559946.1/105370681, exon 3 of 3)",14,102545254,102555826,10573,1,"105370681","ENST00000559946.1",9573
"chr8",94240017,94243133,3117,"*",1.04289788204178,2.08377902034385e-10,1.33064875839743e-08,"Distal Intergenic",8,94260223,94260770,548,2,"2669","ENST00000523433.1",17637
"chr4",52836390,52839708,3319,"*",1.12623209496177,2.10214659494075e-10,1.34185099267715e-08,"Intron (ENST00000650700.1/65997, intron 8 of 10)",4,52862317,52866835,4519,1,"65997","ENST00000248706.5",-22609
"chr7",28757963,28761133,3171,"*",1.42958739478974,2.10447296388332e-10,1.34280896512673e-08,"Intron (ENST00000396299.6/9586, intron 6 of 9)",7,28724300,28726731,2432,1,"9586","ENST00000468813.1",33663
"chr20",11227524,11232978,5455,"*",1.09864605705854,2.10904225963493e-10,1.34519677771891e-08,"Distal Intergenic",20,11264944,11273385,8442,2,"339593","ENST00000666460.1",40407
"chr2",233816626,233824587,7962,"*",-1.07549522361105,2.11452401020571e-10,1.34816447526424e-08,"Exon (ENST00000610772.4/339766, exon 27 of 42)",2,233828555,233833418,4864,1,"339766","ENST00000487979.1",-3968
"chr3",172212769,172220293,7525,"*",1.15649730311948,2.13843280651952e-10,1.36234000711464e-08,"Intron (ENST00000415807.7/64778, intron 3 of 25)",3,172148535,172187218,38684,1,"107986153","ENST00000476794.1",64234
"chr6",88583849,88590023,6175,"*",-1.01131586179203,2.14380674577103e-10,1.36522884951421e-08,"Distal Intergenic",6,88303275,88442928,139654,2,"105377885","ENST00000655924.1",-140921
"chr18",9101874,9106395,4522,"*",1.339909043439,2.16275584239334e-10,1.37675704104135e-08,"Promoter (<=1kb)",18,9102736,9254346,151611,1,"23253","ENST00000578850.1",0
"chr11",11987069,11992713,5645,"*",1.25310123639868,2.18260733182949e-10,1.38830727213691e-08,"Promoter (2-3kb)",11,11964615,11994719,30105,2,"27122","ENST00000528188.5",2006
"chr15",50351720,50357444,5725,"*",1.24997263945923,2.19394020136224e-10,1.39457240868978e-08,"Promoter (<=1kb)",15,50354944,50357125,2182,1,"100129387","ENST00000619314.2",0
"chr11",128491399,128495254,3856,"*",1.59951626284981,2.20980204421355e-10,1.40340981445183e-08,"Intron (ENST00000535549.5/2113, intron 1 of 3)",11,128489470,128505394,15925,2,"2113","ENST00000608978.1",10140
"chr9",117703276,117707299,4024,"*",1.23469020250272,2.2111592747406e-10,1.40372365433327e-08,"Promoter (<=1kb)",9,117704157,117877064,172908,1,"105376244","ENST00000642985.1",0
"chr5",168323922,168326101,2180,"*",1.31442114215304,2.21817456398475e-10,1.40762778758993e-08,"Intron (ENST00000265293.9/23286, intron 1 of 22)",5,168316620,168397786,81167,1,"23286","ENST00000519859.1",7302
"chr18",3652378,3657537,5160,"*",1.19699368208251,2.21974713754581e-10,1.40765131370053e-08,"Promoter (<=1kb)",18,3653030,3656269,3240,1,"105371967","ENST00000668204.1",0
"chr8",125127613,125130832,3220,"*",1.57301613196915,2.21994258639482e-10,1.40765131370053e-08,"3' UTR",8,125124144,125367118,242975,1,"286053","ENST00000517315.1",3469
"chr12",104600863,104604512,3650,"*",1.20463895875826,2.23752137358513e-10,1.41824498755554e-08,"5' UTR",12,104591633,104591716,84,1,"100500843","ENST00000585192.1",9230
"chr13",51728180,51731927,3748,"*",1.41309529182952,2.24547927050834e-10,1.4216758219739e-08,"Intron (ENST00000298125.7/115825, intron 6 of 11)",13,51739148,51753123,13976,1,"115825","ENST00000460145.2",-7221
"chr21",34552030,34554738,2709,"*",1.64588330517274,2.2487416026579e-10,1.42313843565873e-08,"Intron (ENST00000684114.1/1827, intron 1 of 4)",21,34516484,34560179,43696,2,"1827","ENST00000487990.5",5441
"chr13",29846035,29851681,5647,"*",1.27015980015918,2.26475662382599e-10,1.43215917994626e-08,"Promoter (<=1kb)",13,29764371,29850617,86247,2,"5412","ENST00000380680.5",0
"chr3",197259684,197263418,3735,"*",1.34200708937435,2.27204649240536e-10,1.43621065587746e-08,"Promoter (<=1kb)",3,197042943,197260673,217731,2,"1739","ENST00000670366.1",0
"chr2",36376041,36378519,2479,"*",1.33615987802495,2.27365765941928e-10,1.43667074598387e-08,"Promoter (<=1kb)",2,36378357,36379213,857,1,"51232","ENST00000477491.5",0
"chr22",25382479,25395790,13312,"*",-1.07491034690207,2.28707734081295e-10,1.44458910328746e-08,"Promoter (<=1kb)",22,25360082,25381531,21450,2,"91355","ENST00000468442.1",-948
"chr19",33188945,33227776,38832,"*",-1.26690340659578,2.28883708110026e-10,1.4451393907436e-08,"Promoter (<=1kb)",19,33194330,33208864,14535,1,"4037","ENST00000253193.9",0
"chr4",41184267,41187806,3540,"*",1.5126687874163,2.29041255033704e-10,1.44557295013414e-08,"Intron (ENST00000508593.6/323, intron 1 of 17)",4,41065590,41207908,142319,2,"323","ENST00000503555.5",20102
"chr16",821092,825670,4579,"*",-1.16940180864434,2.29148386041251e-10,1.44568810115125e-08,"Exon (ENST00000655150.1/ENST00000655150.1, exon 2 of 4)",16,798041,800734,2694,2,"51764","ENST00000248150.5",-20358
"chr8",94309094,94312000,2907,"*",1.47261460405962,2.29645014026674e-10,1.4478815785459e-08,"Distal Intergenic",8,94249253,94262350,13098,2,"2669","ENST00000396194.6",-46744
"chr2",190858777,190864429,5653,"*",1.1509074929635,2.29674104500503e-10,1.4478815785459e-08,"Distal Intergenic",2,190880821,190965552,84732,1,"2744","ENST00000320717.8",-16392
"chr9",131703485,131708663,5179,"*",1.14322021854511,2.32109378858564e-10,1.46210030691135e-08,"Promoter (1-2kb)",9,131576778,131709721,132944,2,"2889","ENST00000372190.7",1058
"chr14",61623747,61625992,2246,"*",1.51451917104474,2.33155273605604e-10,1.46811999518325e-08,"Intron (ENST00000556347.1/5583, intron 3 of 3)",14,61647420,61654001,6582,1,"400221","ENST00000556717.2",-21428
"chr7",129948290,129954489,6200,"*",1.0077142974786,2.34384950825158e-10,1.4752918083188e-08,"Promoter (<=1kb)",7,129830732,129952960,122229,2,"7328","ENST00000355621.8",0
"chr9",129397572,129409595,12024,"*",-1.00396567611011,2.35180532540181e-10,1.4797267974854e-08,"Distal Intergenic",9,129438216,129439118,903,1,"105376291","ENST00000439014.1",-28621
"chr7",47757278,47759913,2636,"*",1.42743795077267,2.35820565596348e-10,1.48318004220487e-08,"Promoter (1-2kb)",7,47761476,47766772,5297,1,"84847","ENST00000412730.1",-1563
"chr17",81297958,81319176,21219,"*",-1.16702641293125,2.36059716167427e-10,1.48411026424627e-08,"Promoter (<=1kb)",17,81303771,81309278,5508,2,"284185","ENST00000332012.7",0
"chr11",61501303,61559355,58053,"*",-1.12143814522526,2.36930126558273e-10,1.48877099826088e-08,"Promoter (<=1kb)",11,61508596,61508657,62,1,"100616470","ENST00000577388.1",0
"chr9",131008250,131017407,9158,"*",-1.01820561914062,2.36984113529307e-10,1.48877099826088e-08,"Promoter (<=1kb)",9,131009174,131094473,85300,1,"10319","ENST00000361069.9",0
"chr4",113977111,113982595,5485,"*",1.34295029289427,2.3839366396456e-10,1.49704777897745e-08,"Promoter (<=1kb)",4,113900284,113979647,79364,2,"79642","ENST00000315366.8",0
"chr6",113018061,113020100,2040,"*",1.45328836021849,2.38573097023454e-10,1.49759634756386e-08,"Intron (ENST00000670062.1/107986636, intron 1 of 6)",6,112988311,113084454,96144,1,"107986636","ENST00000670062.1",29750
"chr10",84423940,84425911,1972,"*",1.70110302903621,2.39547237194668e-10,1.50255149994318e-08,"Promoter (<=1kb)",10,84424939,84518521,93583,1,"54462","ENST00000543283.2",0
"chr2",160427718,160430027,2310,"*",2.16515838231165,2.41020820041276e-10,1.51121169142688e-08,"Intron (ENST00000474820.5/5937, intron 2 of 15)",2,160303408,160416178,112771,2,"5937","ENST00000428519.1",-11540
"chr6",4085988,4094052,8065,"*",-1.01551228196483,2.4158265546724e-10,1.51415071285045e-08,"Promoter (<=1kb)",6,4050461,4087332,36872,2,"222826","ENST00000469157.5",0
"chr6",150738496,150743057,4562,"*",1.40856108237975,2.45431544318869e-10,1.53649782624105e-08,"Intron (ENST00000696526.1/57480, intron 3 of 16)",6,150721088,150843665,122578,1,"57480","ENST00000358517.6",17408
"chr11",86438867,86444230,5364,"*",1.12479344914587,2.46575568531018e-10,1.54247243629721e-08,"3' UTR",11,86419076,86423106,4031,1,"60494","ENST00000525247.1",19791
"chr1",14267905,14268657,753,"*",2.01776873062802,2.47119299200315e-10,1.54527944707555e-08,"Intron (ENST00000636564.1/23254, intron 2 of 2)",1,14221887,14259698,37812,2,"107985468","ENST00000657859.1",-8207
"chr8",85839169,85843793,4625,"*",1.29701652139313,2.47354662071576e-10,1.54556277420789e-08,"Exon (ENST00000702031.1/ENST00000702031.1, exon 1 of 2)",8,85851446,85861562,10117,2,"105375622","ENST00000650562.1",17769
"chr4",75541553,75544387,2835,"*",1.30053022900614,2.47739699836289e-10,1.54737417357424e-08,"3' UTR",4,75556048,75563322,7275,1,"152816","ENST00000514064.1",-11661
"chr16",1059019,1092246,33228,"*",-1.15889962881642,2.48639632789811e-10,1.55239896641454e-08,"Promoter (<=1kb)",16,1064087,1073645,9559,2,"146336","ENST00000565992.2",0
"chr10",91689764,91691415,1652,"*",1.4414436344184,2.49235047204746e-10,1.55474459921551e-08,"Distal Intergenic",10,91628442,91633071,4630,2,"5507","ENST00000238994.6",-56693
"chr3",173932454,173933545,1092,"*",1.76410649719089,2.49355764420281e-10,1.55474459921551e-08,"Intron (ENST00000695368.1/22871, intron 4 of 6)",3,173910498,173920796,10299,2,"100874010","ENST00000423873.5",-11658
"chr5",71481485,71484089,2605,"*",1.80669450702391,2.49397685717561e-10,1.55474459921551e-08,"Exon (ENST00000358731.9/55814, exon 8 of 39)",5,71494465,71511350,16886,1,"55814","ENST00000508157.3",-10376
"chr5",33439207,33443246,4040,"*",1.09877537306923,2.51521066920395e-10,1.56678069434193e-08,"Promoter (<=1kb)",5,33424025,33440619,16595,2,"107986411","ENST00000507251.1",0
"chr15",49035538,49037892,2355,"*",2.05281654503185,2.52627175857765e-10,1.57306841567328e-08,"5' UTR",15,48988770,49046433,57664,2,"9728","ENST00000261847.7",8541
"chr4",2383302,2439819,56518,"*",-1.14495146184007,2.53877126119077e-10,1.5802466581568e-08,"Promoter (<=1kb)",4,2418974,2429245,10272,1,"402160","ENST00000382849.2",0
"chr7",116684037,116688513,4477,"*",1.20893269434877,2.54514382676515e-10,1.58360718326021e-08,"Intron (ENST00000318493.11/4233, intron 1 of 20)",7,116699085,116763080,63996,1,"4233","ENST00000436117.2",-10572
"chr10",63114094,63116747,2654,"*",1.32225166617866,2.54681589064164e-10,1.58404156991744e-08,"Distal Intergenic",10,63123929,63125587,1659,2,"105378328","ENST00000433019.2",8840
"chr2",181203287,181204569,1283,"*",2.14046476007648,2.55550479369946e-10,1.58883821548643e-08,"Promoter (<=1kb)",2,181203356,181362902,159547,1,"101927156","ENST00000646009.1",0
"chr4",128571795,128575082,3288,"*",1.61086252157568,2.55846513213527e-10,1.58995704981976e-08,"Distal Intergenic",4,128552590,128553416,827,2,"101927259","ENST00000608228.1",-18379
"chr22",49917106,49944942,27837,"*",-1.20064474343915,2.55925946474109e-10,1.58995704981976e-08,"Promoter (<=1kb)",22,49900229,49918438,18210,2,"79087","ENST00000330817.11",0
"chr6",158410892,158415371,4480,"*",1.34961233855377,2.56081021449508e-10,1.59031301006702e-08,"Exon (ENST00000367097.8/56995, exon 2 of 14)",6,158461650,158498693,37044,1,"56995","ENST00000613390.1",-46279
"chr14",104386481,104396689,10209,"*",-1.14428085682903,2.57569516166067e-10,1.59833628221404e-08,"Distal Intergenic",14,104223655,104244622,20968,1,"145195","ENST00000662137.1",162826
"chr6",163415184,163420124,4941,"*",1.70159241805754,2.58088883166211e-10,1.600948375384e-08,"Promoter (<=1kb)",6,163415194,163564710,149517,1,"9444","ENST00000424802.7",0
"chr7",28036514,28038255,1742,"*",1.6752731582835,2.58815945759203e-10,1.60484633999259e-08,"Intron (ENST00000283928.10/221895, intron 1 of 4)",7,27846503,28020799,174297,2,"221895","ENST00000420835.4",-15715
"chr12",103799600,103803305,3706,"*",1.10347006158493,2.6156695677681e-10,1.62128649714041e-08,"Promoter (<=1kb)",12,103796893,103802401,5509,2,"51559","ENST00000465502.1",0
"chr13",22969279,22972968,3690,"*",-1.47095970142096,2.61836430280206e-10,1.62179971642223e-08,"Distal Intergenic",13,22872637,22916369,43733,2,"100996930","ENST00000577004.2",-52910
"chr16",53207848,53208748,901,"*",1.79394208658091,2.61849184132606e-10,1.62179971642223e-08,"Promoter (<=1kb)",16,53207989,53326856,118868,1,"80205","ENST00000565803.2",0
"chr16",692428,738106,45679,"*",-1.30109877626527,2.62871813067149e-10,1.62565726373788e-08,"Promoter (<=1kb)",16,722582,726429,3848,2,"124093","ENST00000485091.5",0
"chr5",84435927,84439114,3188,"*",1.58749290831019,2.63405359076361e-10,1.62833769011687e-08,"Intron (ENST00000509406.5/105379057, intron 4 of 4)",5,84399620,84419054,19435,1,"105379057","ENST00000666514.1",36307
"chr7",42502024,42502957,934,"*",2.0356762380476,2.6384005088008e-10,1.63040520803156e-08,"Distal Intergenic",7,42661716,42706447,44732,2,"101928795","ENST00000455947.2",203490
"chr9",14219963,14223469,3507,"*",1.2843931369625,2.64079585845284e-10,1.63092497871444e-08,"Intron (ENST00000380959.7/4781, intron 2 of 8)",9,14081843,14180802,98960,2,"4781","ENST00000543693.5",-39161
"chr11",1126069,1132252,6184,"*",-1.10466205635463,2.64124712959749e-10,1.63092497871444e-08,"Distal Intergenic",11,1157953,1201138,43186,1,"4586","ENST00000621226.2",-25701
"chr2",46695249,46702141,6893,"*",1.12778520842739,2.64903956285557e-10,1.6351159001922e-08,"Promoter (<=1kb)",2,46698940,46822804,123865,1,"388948","ENST00000650611.1",0
"chr7",41834987,41836580,1594,"*",1.77109424799284,2.66206419349086e-10,1.64253198311958e-08,"Distal Intergenic",7,41707986,41709051,1066,2,"3624","ENST00000686185.1",-125936
